6237	65	50	1.536	0	1.536	0
6238	65	50	1.537	0	1.537	0
6240	65	50	1.546	0	1.546	0
6241	65	50	1.544	0	1.544	0
6243	65	50	1.538	0	1.538	0
6244	65	50	1.536	0	1.536	0
6246	65	50	1.544	0	1.544	0
6247	65	50	1.543	0	1.543	0
6249	65	50	1.546	0	1.546	0
6250	65	50	1.539	0	1.539	0
6252	65	50	1.529	0	1.529	0
6253	65	50	1.537	0	1.537	0
6255	65	50	1.538	0	1.538	0
6256	65	50	1.546	0	1.546	0
6258	65	50	1.537	0	1.537	0
6259	65	50	1.543	0	1.543	0
6261	65	50	1.547	0	1.547	0
6262	65	50	1.546	0	1.546	0
6264	65	50	1.534	0	1.534	0
6265	65	50	1.543	0	1.543	0
6267	65	50	1.542	0	1.542	0
6268	65	50	1.547	0	1.547	0
6270	65	50	1.539	0	1.539	0
6271	65	50	1.543	0	1.543	0
6273	65	50	1.534	0	1.534	0
6274	65	50	1.533	0	1.533	0
6276	65	50	1.549	0	1.549	0
6277	65	50	1.545	0	1.545	0
6279	65	50	1.54	0	1.54	0
6280	65	50	1.539	0	1.539	0
6282	65	50	1.536	0	1.536	0
6283	65	50	1.541	0	1.541	0
6285	65	50	1.543	0	1.543	0
6286	65	50	1.542	0	1.542	0
6288	65	50	1.54	0	1.54	0
6289	65	50	1.543	0	1.543	0
6291	65	50	1.542	0	1.542	0
6292	65	50	1.544	0	1.544	0
6294	65	50	1.53	0	1.53	0
6295	65	50	1.537	0	1.537	0
6297	65	50	1.541	0	1.541	0
6298	65	50	1.533	0	1.533	0
6300	65	50	1.541	0	1.541	0
6301	65	50	1.546	0	1.546	0
6303	65	50	1.539	0	1.539	0
6304	65	50	1.543	0	1.543	0
6306	65	50	1.523	0	1.523	0
6307	65	50	1.545	0	1.545	0
6309	65	50	1.536	0	1.536	0
6310	65	50	1.53	0	1.53	0
6311	65	50	1.537	0	1.537	0
6313	65	50	1.539	0	1.539	0
6315	65	50	1.533	0	1.533	0
6316	65	50	1.532	0	1.532	0
6317	65	50	1.537	0	1.537	0
6319	65	50	1.54	0	1.54	0
6321	65	50	1.541	0	1.541	0
6322	65	50	1.544	0	1.544	0
6324	65	50	1.541	0	1.541	0
6325	65	50	1.538	0	1.538	0
6326	65	50	1.54	0	1.54	0
6328	65	50	1.543	0	1.543	0
6330	65	50	1.541	0	1.541	0
6331	65	50	1.542	0	1.542	0
6332	65	50	1.536	0	1.536	0
6334	65	50	1.538	0	1.538	0
6336	65	50	1.543	0	1.543	0
6337	65	50	1.537	0	1.537	0
6339	65	50	1.545	0	1.545	0
6340	65	50	1.545	0	1.545	0
6341	65	50	1.534	0	1.534	0
6343	65	50	1.531	0	1.531	0
6344	65	50	1.531	0	1.531	0
6346	65	50	1.541	0	1.541	0
6348	65	50	1.543	0	1.543	0
6349	65	50	1.542	0	1.542	0
6350	65	50	1.534	0	1.534	0
6352	65	50	1.54	0	1.54	0
6354	65	50	1.528	0	1.528	0
6355	65	50	1.541	0	1.541	0
6356	65	50	1.538	0	1.538	0
6358	65	50	1.545	0	1.545	0
6360	65	50	1.537	0	1.537	0
6361	65	50	1.538	0	1.538	0
6362	65	50	1.54	0	1.54	0
6364	65	50	1.542	0	1.542	0
6366	65	50	1.54	0	1.54	0
6367	65	50	1.538	0	1.538	0
6368	65	50	1.553	0	1.553	0
6370	65	50	1.543	0	1.543	0
6372	65	50	1.547	0	1.547	0
6373	65	50	1.537	0	1.537	0
6374	65	50	1.528	0	1.528	0
6376	65	50	1.539	0	1.539	0
6377	65	50	1.544	0	1.544	0
6379	65	50	1.542	0	1.542	0
6380	65	50	1.545	0	1.545	0
6382	65	50	1.552	0	1.552	0
6383	65	50	1.54	0	1.54	0
6385	65	50	1.529	0	1.529	0
6386	65	50	1.542	0	1.542	0
6388	65	50	1.54	0	1.54	0
6389	65	50	1.545	0	1.545	0
6391	65	50	1.55	0	1.55	0
6392	65	50	1.54	0	1.54	0
6394	65	50	1.533	0	1.533	0
6395	65	50	1.538	0	1.538	0
6397	65	50	1.543	0	1.543	0
6398	65	50	1.543	0	1.543	0
6400	65	50	1.543	0	1.543	0
6401	65	50	1.539	0	1.539	0
6403	65	50	1.525	0	1.525	0
6404	65	50	1.528	0	1.528	0
6406	65	50	1.533	0	1.533	0
6407	65	50	1.544	0	1.544	0
6409	65	50	1.539	0	1.539	0
6410	65	50	1.546	0	1.546	0
6412	65	50	1.532	0	1.532	0
6413	65	50	1.53	0	1.53	0
6415	65	50	1.54	0	1.54	0
6416	65	50	1.539	0	1.539	0
6418	65	50	1.54	0	1.54	0
6419	65	50	1.544	0	1.544	0
6421	65	50	1.539	0	1.539	0
6422	65	50	1.526	0	1.526	0
6425	65	50	1.536	0	1.536	0
6425	65	50	1.536	0	1.536	0
6427	65	50	1.534	0	1.534	0
6428	65	50	1.541	0	1.541	0
6430	65	50	1.551	0	1.551	0
6431	65	50	1.54	0	1.54	0
6433	65	50	1.546	0	1.546	0
6434	65	50	1.532	0	1.532	0
6436	65	50	1.528	0	1.528	0
6437	65	50	1.533	0	1.533	0
6439	65	50	1.533	0	1.533	0
6440	65	50	1.541	0	1.541	0
6442	65	50	1.531	0	1.531	0
6443	65	50	1.533	0	1.533	0
6445	65	50	1.542	0	1.542	0
6446	65	50	1.533	0	1.533	0
6448	65	50	1.539	0	1.539	0
6450	65	50	1.529	0	1.529	0
6451	65	50	1.542	0	1.542	0
6452	65	50	1.532	0	1.532	0
6455	65	50	1.529	0	1.529	0
6455	65	50	1.529	0	1.529	0
6457	65	50	1.543	0	1.543	0
6458	65	50	1.539	0	1.539	0
6460	65	50	1.528	0	1.528	0
6461	65	50	1.539	0	1.539	0
6463	65	50	1.537	0	1.537	0
6464	65	50	1.534	0	1.534	0
6466	65	50	1.552	0	1.552	0
6467	65	50	1.546	0	1.546	0
6469	65	50	1.549	0	1.549	0
6470	65	50	1.54	0	1.54	0
6472	65	50	1.543	0	1.543	0
6473	65	50	1.529	0	1.529	0
6475	65	50	1.546	0	1.546	0
6476	65	50	1.531	0	1.531	0
6478	65	50	1.525	0	1.525	0
6479	65	50	1.543	0	1.543	0
6481	65	50	1.526	0	1.526	0
6482	65	50	1.543	0	1.543	0
6484	65	50	1.538	0	1.538	0
6485	65	50	1.543	0	1.543	0
6487	65	50	1.542	0	1.542	0
6488	65	50	1.531	0	1.531	0
6490	65	50	1.544	0	1.544	0
6491	65	50	1.55	0	1.55	0
6493	65	50	1.54	0	1.54	0
6494	65	50	1.547	0	1.547	0
6496	65	50	1.543	0	1.543	0
6497	65	50	1.546	0	1.546	0
6499	65	50	1.552	0	1.552	0
6500	65	50	1.541	0	1.541	0
6502	65	50	1.537	0	1.537	0
6503	65	50	1.532	0	1.532	0
6505	65	50	1.538	0	1.538	0
6506	65	50	1.537	0	1.537	0
6508	65	50	1.547	0	1.547	0
6509	65	50	1.538	0	1.538	0
6511	65	50	1.543	0	1.543	0
6512	65	50	1.544	0	1.544	0
6514	65	50	1.547	0	1.547	0
6515	65	50	1.545	0	1.545	0
6517	65	50	1.536	0	1.536	0
6518	65	50	1.54	0	1.54	0
6520	65	50	1.531	0	1.531	0
6521	65	50	1.533	0	1.533	0
6523	65	50	1.53	0	1.53	0
6524	65	50	1.532	0	1.532	0
6526	65	50	1.542	0	1.542	0
6527	65	50	1.531	0	1.531	0
6529	65	50	1.543	0	1.543	0
6530	65	50	1.531	0	1.531	0
6532	65	50	1.528	0	1.528	0
6533	65	50	1.544	0	1.544	0
6535	65	50	1.537	0	1.537	0
6536	65	50	1.542	0	1.542	0
6538	65	50	1.531	0	1.531	0
6539	65	50	1.536	0	1.536	0
6541	65	50	1.527	0	1.527	0
6542	65	50	1.534	0	1.534	0
6544	65	50	1.534	0	1.534	0
6545	65	50	1.54	0	1.54	0
6547	65	50	1.529	0	1.529	0
6548	65	50	1.537	0	1.537	0
6550	65	50	1.54	0	1.54	0
6551	65	50	1.541	0	1.541	0
6553	65	50	1.544	0	1.544	0
6554	65	50	1.54	0	1.54	0
6556	65	50	1.533	0	1.533	0
6557	65	50	1.543	0	1.543	0
6559	65	50	1.545	0	1.545	0
6560	65	50	1.528	0	1.528	0
6562	65	50	1.538	0	1.538	0
6563	65	50	1.547	0	1.547	0
6565	65	50	1.549	0	1.549	0
6566	65	50	1.544	0	1.544	0
6568	65	50	1.541	0	1.541	0
6569	65	50	1.547	0	1.547	0
6571	65	50	1.545	0	1.545	0
6572	65	50	1.547	0	1.547	0
6574	65	50	1.544	0	1.544	0
6575	65	50	1.536	0	1.536	0
6577	65	50	1.527	0	1.527	0
6578	65	50	1.542	0	1.542	0
6580	65	50	1.54	0	1.54	0
6581	65	50	1.537	0	1.537	0
6583	65	50	1.538	0	1.538	0
6584	65	50	1.543	0	1.543	0
6586	65	50	1.544	0	1.544	0
6587	65	50	1.542	0	1.542	0
6589	65	50	1.532	0	1.532	0
6590	65	50	1.531	0	1.531	0
6592	65	50	1.542	0	1.542	0
6593	65	50	1.542	0	1.542	0
6595	65	50	1.541	0	1.541	0
6596	65	50	1.539	0	1.539	0
6598	65	50	1.534	0	1.534	0
6599	65	50	1.536	0	1.536	0
6601	65	50	1.541	0	1.541	0
6602	65	50	1.533	0	1.533	0
6604	65	50	1.523	0	1.523	0
6605	65	50	1.544	0	1.544	0
6607	65	50	1.54	0	1.54	0
6608	65	50	1.544	0	1.544	0
6610	65	50	1.547	0	1.547	0
6611	65	50	1.546	0	1.546	0
6613	65	50	1.538	0	1.538	0
6614	65	50	1.539	0	1.539	0
6616	65	50	1.546	0	1.546	0
6617	65	50	1.547	0	1.547	0
6619	65	50	1.546	0	1.546	0
6620	65	50	1.543	0	1.543	0
6622	65	50	1.536	0	1.536	0
6623	65	50	1.537	0	1.537	0
6625	65	50	1.537	0	1.537	0
6626	65	50	1.525	0	1.525	0
6628	65	50	1.529	0	1.529	0
6629	65	50	1.531	0	1.531	0
6631	65	50	1.531	0	1.531	0
6632	65	50	1.545	0	1.545	0
6634	65	50	1.543	0	1.543	0
6635	65	50	1.536	0	1.536	0
6637	65	50	1.531	0	1.531	0
6638	65	50	1.537	0	1.537	0
6640	65	50	1.52	0	1.52	0
6641	65	50	1.539	0	1.539	0
6643	65	50	1.537	0	1.537	0
6644	65	50	1.538	0	1.538	0
6646	65	50	1.527	0	1.527	0
6647	65	50	1.544	0	1.544	0
6649	65	50	1.543	0	1.543	0
6650	65	50	1.543	0	1.543	0
6652	65	50	1.543	0	1.543	0
6653	65	50	1.546	0	1.546	0
6655	65	50	1.539	0	1.539	0
6656	65	50	1.533	0	1.533	0
6658	65	50	1.541	0	1.541	0
6659	65	50	1.527	0	1.527	0
6661	65	50	1.534	0	1.534	0
6662	65	50	1.545	0	1.545	0
6664	65	50	1.54	0	1.54	0
6665	65	50	1.537	0	1.537	0
6667	65	50	1.539	0	1.539	0
6668	65	50	1.54	0	1.54	0
6670	65	50	1.534	0	1.534	0
6671	65	50	1.53	0	1.53	0
6673	65	50	1.529	0	1.529	0
6674	65	50	1.543	0	1.543	0
6676	65	50	1.541	0	1.541	0
6677	65	50	1.544	0	1.544	0
6679	65	50	1.54	0	1.54	0
6680	65	50	1.527	0	1.527	0
6682	65	50	1.552	0	1.552	0
6683	65	50	1.533	0	1.533	0
6685	65	50	1.539	0	1.539	0
6686	65	50	1.539	0	1.539	0
6688	65	50	1.543	0	1.543	0
6689	65	50	1.531	0	1.531	0
6691	65	50	1.54	0	1.54	0
6692	65	50	1.534	0	1.534	0
6694	65	50	1.539	0	1.539	0
6695	65	50	1.532	0	1.532	0
6697	65	50	1.534	0	1.534	0
6698	65	50	1.529	0	1.529	0
6700	65	50	1.549	0	1.549	0
6701	65	50	1.541	0	1.541	0
6703	65	50	1.539	0	1.539	0
6704	65	50	1.526	0	1.526	0
6706	65	50	1.538	0	1.538	0
6707	65	50	1.542	0	1.542	0
6709	65	50	1.538	0	1.538	0
6710	65	50	1.532	0	1.532	0
6712	65	50	1.541	0	1.541	0
6713	65	50	1.534	0	1.534	0
6715	65	50	1.541	0	1.541	0
6716	65	50	1.538	0	1.538	0
6718	65	50	1.544	0	1.544	0
6719	65	50	1.551	0	1.551	0
6721	65	50	1.546	0	1.546	0
6722	65	50	1.541	0	1.541	0
6724	65	50	1.54	0	1.54	0
6725	65	50	1.532	0	1.532	0
6727	65	50	1.541	0	1.541	0
6728	65	50	1.529	0	1.529	0
6730	65	50	1.543	0	1.543	0
6731	65	50	1.542	0	1.542	0
6733	65	50	1.537	0	1.537	0
6734	65	50	1.55	0	1.55	0
6736	65	50	1.536	0	1.536	0
6737	65	50	1.54	0	1.54	0
6739	65	50	1.538	0	1.538	0
6740	65	50	1.548	0	1.548	0
6742	65	50	1.545	0	1.545	0
6743	65	50	1.551	0	1.551	0
6745	65	50	1.528	0	1.528	0
6746	65	50	1.539	0	1.539	0
6748	65	50	1.539	0	1.539	0
6749	65	50	1.538	0	1.538	0
6751	65	50	1.534	0	1.534	0
6752	65	50	1.53	0	1.53	0
6754	65	50	1.54	0	1.54	0
6755	65	50	1.534	0	1.534	0
6757	65	50	1.544	0	1.544	0
6758	65	50	1.541	0	1.541	0
6760	65	50	1.538	0	1.538	0
6761	65	50	1.54	0	1.54	0
6763	65	50	1.529	0	1.529	0
6764	65	50	1.546	0	1.546	0
6766	65	50	1.554	0	1.554	0
6767	65	50	1.547	0	1.547	0
6769	65	50	1.538	0	1.538	0
6770	65	50	1.53	0	1.53	0
6772	65	50	1.543	0	1.543	0
6773	65	50	1.527	0	1.527	0
6775	65	50	1.539	0	1.539	0
6776	65	50	1.537	0	1.537	0
6778	65	50	1.537	0	1.537	0
6779	65	50	1.532	0	1.532	0
6781	65	50	1.541	0	1.541	0
6782	65	50	1.544	0	1.544	0
6784	65	50	1.549	0	1.549	0
6785	65	50	1.539	0	1.539	0
6787	65	50	1.55	0	1.55	0
6788	65	50	1.536	0	1.536	0
6790	65	50	1.548	0	1.548	0
6791	65	50	1.54	0	1.54	0
6793	65	50	1.543	0	1.543	0
6794	65	50	1.534	0	1.534	0
6796	65	50	1.539	0	1.539	0
6797	65	50	1.539	0	1.539	0
6799	65	50	1.546	0	1.546	0
6800	65	50	1.542	0	1.542	0
6802	65	50	1.531	0	1.531	0
6803	65	50	1.551	0	1.551	0
6805	65	50	1.54	0	1.54	0
6806	65	50	1.54	0	1.54	0
6808	65	50	1.541	0	1.541	0
6809	65	50	1.542	0	1.542	0
6811	65	50	1.543	0	1.543	0
6812	65	50	1.546	0	1.546	0
6814	65	50	1.546	0	1.546	0
6815	65	50	1.541	0	1.541	0
6817	65	50	1.541	0	1.541	0
6818	65	50	1.537	0	1.537	0
6820	65	50	1.537	0	1.537	0
6821	65	50	1.547	0	1.547	0
6823	65	50	1.538	0	1.538	0
6824	65	50	1.531	0	1.531	0
6826	65	50	1.539	0	1.539	0
6827	65	50	1.544	0	1.544	0
6829	65	50	1.543	0	1.543	0
6830	65	50	1.548	0	1.548	0
6832	65	50	1.546	0	1.546	0
6833	65	50	1.539	0	1.539	0
6835	65	50	1.545	0	1.545	0
6836	65	50	1.528	0	1.528	0
6838	65	50	1.551	0	1.551	0
6839	65	50	1.527	0	1.527	0
6841	65	50	1.529	0	1.529	0
6842	65	50	1.539	0	1.539	0
6844	65	50	1.544	0	1.544	0
6845	65	50	1.533	0	1.533	0
6847	65	50	1.523	0	1.523	0
6848	65	50	1.547	0	1.547	0
6850	65	50	1.548	0	1.548	0
6851	65	50	1.542	0	1.542	0
6853	65	50	1.534	0	1.534	0
6854	65	50	1.539	0	1.539	0
6856	65	50	1.536	0	1.536	0
6857	65	50	1.544	0	1.544	0
6859	65	50	1.533	0	1.533	0
6860	65	50	1.525	0	1.525	0
6862	65	50	1.54	0	1.54	0
6863	65	50	1.546	0	1.546	0
6865	65	50	1.538	0	1.538	0
6866	65	50	1.527	0	1.527	0
6868	65	50	1.538	0	1.538	0
6869	65	50	1.542	0	1.542	0
6871	65	50	1.538	0	1.538	0
6872	65	50	1.54	0	1.54	0
6874	65	50	1.532	0	1.532	0
6875	65	50	1.54	0	1.54	0
6877	65	50	1.542	0	1.542	0
6878	65	50	1.537	0	1.537	0
6880	65	50	1.541	0	1.541	0
6881	65	50	1.543	0	1.543	0
6883	65	50	1.549	0	1.549	0
6884	65	50	1.543	0	1.543	0
6886	65	50	1.538	0	1.538	0
6887	65	50	1.547	0	1.547	0
6889	65	50	1.544	0	1.544	0
6890	65	50	1.54	0	1.54	0
6892	65	50	1.544	0	1.544	0
6893	65	50	1.533	0	1.533	0
6895	65	50	1.544	0	1.544	0
6896	65	50	1.536	0	1.536	0
6898	65	50	1.533	0	1.533	0
6899	65	50	1.54	0	1.54	0
6901	65	50	1.538	0	1.538	0
6902	65	50	1.544	0	1.544	0
6904	65	50	1.531	0	1.531	0
6905	65	50	1.528	0	1.528	0
6907	65	50	1.537	0	1.537	0
6908	65	50	1.538	0	1.538	0
6910	65	50	1.546	0	1.546	0
6911	65	50	1.546	0	1.546	0
6913	65	50	1.527	0	1.527	0
6914	65	50	1.543	0	1.543	0
6916	65	50	1.542	0	1.542	0
6917	65	50	1.537	0	1.537	0
6919	65	50	1.543	0	1.543	0
6920	65	50	1.54	0	1.54	0
6922	65	50	1.544	0	1.544	0
6923	65	50	1.529	0	1.529	0
6925	65	50	1.543	0	1.543	0
6926	65	50	1.542	0	1.542	0
6928	65	50	1.537	0	1.537	0
6929	65	50	1.534	0	1.534	0
6931	65	50	1.527	0	1.527	0
6932	65	50	1.546	0	1.546	0
6934	65	50	1.546	0	1.546	0
6935	65	50	1.545	0	1.545	0
6937	65	50	1.551	0	1.551	0
6938	65	50	1.546	0	1.546	0
6940	65	50	1.536	0	1.536	0
6941	65	50	1.538	0	1.538	0
6943	65	50	1.54	0	1.54	0
6944	65	50	1.547	0	1.547	0
6946	65	50	1.549	0	1.549	0
6947	65	50	1.548	0	1.548	0
6949	65	50	1.533	0	1.533	0
6950	65	50	1.541	0	1.541	0
6952	65	50	1.54	0	1.54	0
6953	65	50	1.546	0	1.546	0
6955	65	50	1.531	0	1.531	0
6956	65	50	1.546	0	1.546	0
6958	65	50	1.549	0	1.549	0
6959	65	50	1.534	0	1.534	0
6961	65	50	1.543	0	1.543	0
6962	65	50	1.54	0	1.54	0
6964	65	50	1.544	0	1.544	0
6965	65	50	1.542	0	1.542	0
6967	65	50	1.54	0	1.54	0
6968	65	50	1.549	0	1.549	0
6970	65	50	1.546	0	1.546	0
6971	65	50	1.537	0	1.537	0
6973	65	50	1.537	0	1.537	0
6974	65	50	1.549	0	1.549	0
6976	65	50	1.54	0	1.54	0
6977	65	50	1.529	0	1.529	0
6979	65	50	1.544	0	1.544	0
6980	65	50	1.548	0	1.548	0
6982	65	50	1.545	0	1.545	0
6983	65	50	1.55	0	1.55	0
6985	65	50	1.551	0	1.551	0
6987	65	50	1.542	0	1.542	0
6988	65	50	1.54	0	1.54	0
6989	65	50	1.544	0	1.544	0
6991	65	50	1.542	0	1.542	0
6992	65	50	1.554	0	1.554	0
6994	65	50	1.541	0	1.541	0
6995	65	50	1.551	0	1.551	0
6997	65	50	1.541	0	1.541	0
6998	65	50	1.543	0	1.543	0
7000	65	50	1.541	0	1.541	0
7002	65	50	1.552	0	1.552	0
7003	65	50	1.536	0	1.536	0
7005	65	50	1.536	0	1.536	0
7006	65	50	1.545	0	1.545	0
7008	65	50	1.532	0	1.532	0
7009	65	50	1.529	0	1.529	0
7011	65	50	1.537	0	1.537	0
7012	65	50	1.536	0	1.536	0
7014	65	50	1.526	0	1.526	0
7015	65	50	1.532	0	1.532	0
7017	65	50	1.547	0	1.547	0
7018	65	50	1.54	0	1.54	0
7020	65	50	1.548	0	1.548	0
7021	65	50	1.548	0	1.548	0
7023	65	50	1.551	0	1.551	0
7024	65	50	1.538	0	1.538	0
7026	65	50	1.549	0	1.549	0
7027	65	50	1.545	0	1.545	0
7029	65	50	1.545	0	1.545	0
7030	65	50	1.528	0	1.528	0
7032	65	50	1.54	0	1.54	0
7033	65	50	1.545	0	1.545	0
7035	65	50	1.539	0	1.539	0
7036	65	50	1.543	0	1.543	0
7038	65	50	1.546	0	1.546	0
7039	65	50	1.541	0	1.541	0
7041	65	50	1.532	0	1.532	0
7042	65	50	1.543	0	1.543	0
7044	65	50	1.533	0	1.533	0
7045	65	50	1.536	0	1.536	0
7047	65	50	1.528	0	1.528	0
7048	65	50	1.529	0	1.529	0
7050	65	50	1.545	0	1.545	0
7051	65	50	1.534	0	1.534	0
7053	65	50	1.556	0	1.556	0
7054	65	50	1.534	0	1.534	0
7056	65	50	1.54	0	1.54	0
7057	65	50	1.534	0	1.534	0
7059	65	50	1.545	0	1.545	0
7060	65	50	1.542	0	1.542	0
7062	65	50	1.541	0	1.541	0
7063	65	50	1.543	0	1.543	0
7065	65	50	1.546	0	1.546	0
7066	65	50	1.538	0	1.538	0
7068	65	50	1.547	0	1.547	0
7069	65	50	1.541	0	1.541	0
7071	65	50	1.538	0	1.538	0
7072	65	50	1.545	0	1.545	0
7074	65	50	1.543	0	1.543	0
7075	65	50	1.539	0	1.539	0
7077	65	50	1.548	0	1.548	0
7078	65	50	1.533	0	1.533	0
7080	65	50	1.541	0	1.541	0
7081	65	50	1.536	0	1.536	0
7083	65	50	1.534	0	1.534	0
7084	65	50	1.523	0	1.523	0
7086	65	50	1.55	0	1.55	0
7087	65	50	1.539	0	1.539	0
7089	65	50	1.539	0	1.539	0
7090	65	50	1.544	0	1.544	0
7092	65	50	1.529	0	1.529	0
7093	65	50	1.544	0	1.544	0
7095	65	50	1.549	0	1.549	0
7096	65	50	1.541	0	1.541	0
7098	65	50	1.538	0	1.538	0
7099	65	50	1.531	0	1.531	0
7101	65	50	1.526	0	1.526	0
7102	65	50	1.545	0	1.545	0
7104	65	50	1.548	0	1.548	0
7105	65	50	1.539	0	1.539	0
7107	65	50	1.554	0	1.554	0
7108	65	50	1.531	0	1.531	0
7109	65	50	1.538	0	1.538	0
7111	65	50	1.546	0	1.546	0
7113	65	50	1.531	0	1.531	0
7114	65	50	1.54	0	1.54	0
7116	65	50	1.54	0	1.54	0
7117	65	50	1.532	0	1.532	0
7119	65	50	1.543	0	1.543	0
7120	65	50	1.533	0	1.533	0
7122	65	50	1.54	0	1.54	0
7123	65	50	1.533	0	1.533	0
7125	65	50	1.546	0	1.546	0
7126	65	50	1.537	0	1.537	0
7128	65	50	1.534	0	1.534	0
7129	65	50	1.536	0	1.536	0
7131	65	50	1.547	0	1.547	0
7132	65	50	1.547	0	1.547	0
7134	65	50	1.546	0	1.546	0
7135	65	50	1.543	0	1.543	0
7137	65	50	1.53	0	1.53	0
7138	65	50	1.538	0	1.538	0
7140	65	50	1.536	0	1.536	0
7141	65	50	1.541	0	1.541	0
7143	65	50	1.523	0	1.523	0
7144	65	50	1.537	0	1.537	0
7146	65	50	1.547	0	1.547	0
7147	65	50	1.539	0	1.539	0
7149	65	50	1.545	0	1.545	0
7150	65	50	1.533	0	1.533	0
7152	65	50	1.543	0	1.543	0
7153	65	50	1.54	0	1.54	0
7155	65	50	1.537	0	1.537	0
7156	65	50	1.55	0	1.55	0
7158	65	50	1.528	0	1.528	0
7159	65	50	1.544	0	1.544	0
7161	65	50	1.544	0	1.544	0
7162	65	50	1.546	0	1.546	0
7164	65	50	1.537	0	1.537	0
7165	65	50	1.528	0	1.528	0
7167	65	50	1.528	0	1.528	0
7168	65	50	1.54	0	1.54	0
7170	65	50	1.547	0	1.547	0
7171	65	50	1.54	0	1.54	0
7173	65	50	1.549	0	1.549	0
7174	65	50	1.537	0	1.537	0
7176	65	50	1.54	0	1.54	0
7177	65	50	1.538	0	1.538	0
7179	65	50	1.534	0	1.534	0
7180	65	50	1.533	0	1.533	0
7182	65	50	1.543	0	1.543	0
7183	65	50	1.54	0	1.54	0
7185	65	50	1.54	0	1.54	0
7186	65	50	1.537	0	1.537	0
7188	65	50	1.547	0	1.547	0
7189	65	50	1.532	0	1.532	0
7191	65	50	1.545	0	1.545	0
7192	65	50	1.539	0	1.539	0
7194	65	50	1.537	0	1.537	0
7195	65	50	1.539	0	1.539	0
7197	65	50	1.54	0	1.54	0
7198	65	50	1.539	0	1.539	0
7200	65	50	1.536	0	1.536	0
7201	65	50	1.547	0	1.547	0
7203	65	50	1.522	0	1.522	0
7204	65	50	1.538	0	1.538	0
7206	65	50	1.539	0	1.539	0
7207	65	50	1.536	0	1.536	0
7209	65	50	1.534	0	1.534	0
7210	65	50	1.534	0	1.534	0
7212	65	50	1.539	0	1.539	0
7213	65	50	1.529	0	1.529	0
7215	65	50	1.533	0	1.533	0
7217	65	50	1.543	0	1.543	0
7218	65	50	1.538	0	1.538	0
7219	65	50	1.528	0	1.528	0
7221	65	50	1.547	0	1.547	0
7223	65	50	1.539	0	1.539	0
7224	65	50	1.537	0	1.537	0
7225	65	50	1.548	0	1.548	0
7227	65	50	1.534	0	1.534	0
7229	65	50	1.541	0	1.541	0
7230	65	50	1.539	0	1.539	0
7231	65	50	1.537	0	1.537	0
7233	65	50	1.538	0	1.538	0
7235	65	50	1.551	0	1.551	0
7236	65	50	1.534	0	1.534	0
7238	65	50	1.529	0	1.529	0
7239	65	50	1.539	0	1.539	0
7241	65	50	1.539	0	1.539	0
