32989	55	50	0.537	0	0.537	0					
32991	55	50	0.529	0	0.529	0					
32992	55	50	0.526	0	0.526	0					
32994	55	50	0.53	0	0.53	0					
32995	55	50	0.532	0	0.532	0					
32997	55	50	0.53	0	0.53	0					
32998	55	50	0.533	0	0.533	0					
33000	55	50	0.535	0	0.535	0					
33001	55	50	0.537	0	0.537	0					
33003	55	50	0.537	0	0.537	0					
33004	55	50	0.533	0	0.533	0					
33006	55	50	0.532	0	0.532	0					
33007	55	50	0.534	0	0.534	0					
33009	55	50	0.532	0	0.532	0					
33010	55	50	0.533	0	0.533	0					
33012	55	50	0.532	0	0.532	0					
33013	55	50	0.528	0	0.528	0					
33015	55	50	0.529	0	0.529	0					
33016	55	50	0.532	0	0.532	0					
33018	55	50	0.53	0	0.53	0					
33019	55	50	0.528	0	0.528	0					
33021	55	50	0.53	0	0.53	0					
33022	55	50	0.533	0	0.533	0					
33024	55	50	0.531	0	0.531	0					
33025	55	50	0.53	0	0.53	0					
33027	55	50	0.528	0	0.528	0					
33028	55	50	0.529	0	0.529	0					
33030	55	50	0.524	0	0.524	0					
33031	55	50	0.529	0	0.529	0					
33033	55	50	0.534	0	0.534	0					
33034	55	50	0.531	0	0.531	0					
33036	55	50	0.529	0	0.529	0					
33037	55	50	0.533	0	0.533	0					
33039	55	50	0.535	0	0.535	0					
33041	55	50	0.534	0	0.534	0					
33042	55	50	0.528	0	0.528	0					
33043	55	50	0.527	0	0.527	0					
33045	55	50	0.533	0	0.533	0					
33046	55	50	0.532	0	0.532	0					
33048	55	50	0.523	0	0.523	0					
33049	55	50	0.533	0	0.533	0					
33051	55	50	0.535	0	0.535	0					
33052	55	50	0.53	0	0.53	0					
33054	55	50	0.538	0	0.538	0					
33056	55	50	0.531	0	0.531	0					
33057	55	50	0.537	0	0.537	0					
33059	55	50	0.529	0	0.529	0					
33060	55	50	0.531	0	0.531	0					
33062	55	50	0.528	0	0.528	0					
33063	55	50	0.53	0	0.53	0					
33065	55	50	0.529	0	0.529	0					
33066	55	50	0.531	0	0.531	0					
33068	55	50	0.525	0	0.525	0					
33069	55	50	0.536	0	0.536	0					
33071	55	50	0.533	0	0.533	0					
33072	55	50	0.534	0	0.534	0					
33074	55	50	0.539	0	0.539	0					
33075	55	50	0.528	0	0.528	0					
33077	55	50	0.532	0	0.532	0					
33078	55	50	0.53	0	0.53	0					
33080	55	50	0.527	0	0.527	0					
33081	55	50	0.524	0	0.524	0					
33083	55	50	0.526	0	0.526	0					
33084	55	50	0.529	0	0.529	0					
33086	55	50	0.528	0	0.528	0					
33087	55	50	0.533	0	0.533	0					
33089	55	50	0.524	0	0.524	0					
33090	55	50	0.53	0	0.53	0					
33092	55	50	0.53	0	0.53	0					
33093	55	50	0.524	0	0.524	0					
33095	55	50	0.531	0	0.531	0					
33096	55	50	0.527	0	0.527	0					
33098	55	50	0.528	0	0.528	0					
33099	55	50	0.527	0	0.527	0					
33101	55	50	0.528	0	0.528	0					
33102	55	50	0.529	0	0.529	0					
33104	55	50	0.528	0	0.528	0					
33105	55	50	0.532	0	0.532	0					
33107	55	50	0.529	0	0.529	0					
33108	55	50	0.529	0	0.529	0					
33110	55	50	0.534	0	0.534	0					
33111	55	50	0.528	0	0.528	0					
33113	55	50	0.534	0	0.534	0					
33114	55	50	0.536	0	0.536	0					
33116	55	50	0.528	0	0.528	0					
33117	55	50	0.529	0	0.529	0					
33119	55	50	0.529	0	0.529	0					
33120	55	50	0.534	0	0.534	0					
33122	55	50	0.528	0	0.528	0					
33123	55	50	0.533	0	0.533	0					
33125	55	50	0.528	0	0.528	0					
33126	55	50	0.536	0	0.536	0					
33128	55	50	0.528	0	0.528	0					
33129	55	50	0.542	0	0.542	0					
33131	55	50	0.53	0	0.53	0					
33132	55	50	0.532	0	0.532	0					
33134	55	50	0.538	0	0.538	0					
33135	55	50	0.521	0	0.521	0					
33137	55	50	0.532	0	0.532	0					
33138	55	50	0.528	0	0.528	0					
33140	55	50	0.529	0	0.529	0					
33141	55	50	0.53	0	0.53	0					
33143	55	50	0.529	0	0.529	0					
33144	55	50	0.532	0	0.532	0					
33146	55	50	0.523	0	0.523	0					
33147	55	50	0.529	0	0.529	0					
33149	55	50	0.532	0	0.532	0					
33150	55	50	0.525	0	0.525	0					
33152	55	50	0.528	0	0.528	0					
33153	55	50	0.534	0	0.534	0					
33155	55	50	0.531	0	0.531	0					
33156	55	50	0.533	0	0.533	0					
33158	55	50	0.524	0	0.524	0					
33159	55	50	0.53	0	0.53	0					
33161	55	50	0.528	0	0.528	0					
33162	55	50	0.527	0	0.527	0					
33164	55	50	0.538	0	0.538	0					
33165	55	50	0.533	0	0.533	0					
33167	55	50	0.532	0	0.532	0					
33168	55	50	0.533	0	0.533	0					
33170	55	50	0.537	0	0.537	0					
33171	55	50	0.532	0	0.532	0					
33173	55	50	0.532	0	0.532	0					
33174	55	50	0.53	0	0.53	0					
33176	55	50	0.526	0	0.526	0					
33177	55	50	0.537	0	0.537	0					
33179	55	50	0.531	0	0.531	0					
33180	55	50	0.536	0	0.536	0					
33182	55	50	0.532	0	0.532	0					
33183	55	50	0.536	0	0.536	0					
33185	55	50	0.535	0	0.535	0					
33186	55	50	0.536	0	0.536	0					
33188	55	50	0.534	0	0.534	0					
33189	55	50	0.528	0	0.528	0					
33191	55	50	0.533	0	0.533	0					
33192	55	50	0.527	0	0.527	0					
33194	55	50	0.534	0	0.534	0					
33195	55	50	0.531	0	0.531	0					
33197	55	50	0.53	0	0.53	0					
33198	55	50	0.525	0	0.525	0					
33200	55	50	0.534	0	0.534	0					
33201	55	50	0.528	0	0.528	0					
33203	55	50	0.534	0	0.534	0					
33204	55	50	0.53	0	0.53	0					
33206	55	50	0.526	0	0.526	0					
33207	55	50	0.537	0	0.537	0					
33209	55	50	0.53	0	0.53	0					
33210	55	50	0.53	0	0.53	0					
33212	55	50	0.531	0	0.531	0					
33213	55	50	0.534	0	0.534	0					
33215	55	50	0.524	0	0.524	0					
33216	55	50	0.529	0	0.529	0					
33218	55	50	0.534	0	0.534	0					
33219	55	50	0.532	0	0.532	0					
33221	55	50	0.532	0	0.532	0					
33222	55	50	0.526	0	0.526	0					
33224	55	50	0.536	0	0.536	0					
33225	55	50	0.531	0	0.531	0					
33226	55	50	0.532	0	0.532	0					
33228	55	50	0.533	0	0.533	0					
33229	55	50	0.532	0	0.532	0					
33231	55	50	0.532	0	0.532	0					
33233	55	50	0.532	0	0.532	0					
33234	55	50	0.53	0	0.53	0					
33236	55	50	0.531	0	0.531	0					
33237	55	50	0.53	0	0.53	0					
33239	55	50	0.527	0	0.527	0					
33240	55	50	0.531	0	0.531	0					
33242	55	50	0.528	0	0.528	0					
33243	55	50	0.527	0	0.527	0					
33245	55	50	0.525	0	0.525	0					
33246	55	50	0.528	0	0.528	0					
33248	55	50	0.524	0	0.524	0					
33249	55	50	0.528	0	0.528	0					
33251	55	50	0.534	0	0.534	0					
33252	55	50	0.526	0	0.526	0					
33254	55	50	0.533	0	0.533	0					
33255	55	50	0.536	0	0.536	0					
33257	55	50	0.523	0	0.523	0					
33258	55	50	0.529	0	0.529	0					
33260	55	50	0.528	0	0.528	0					
33261	55	50	0.525	0	0.525	0					
33263	55	50	0.531	0	0.531	0					
33264	55	50	0.537	0	0.537	0					
33266	55	50	0.53	0	0.53	0					
33267	55	50	0.53	0	0.53	0					
33269	55	50	0.527	0	0.527	0					
33271	55	50	0.531	0	0.531	0					
33272	55	50	0.525	0	0.525	0					
33273	55	50	0.53	0	0.53	0					
33275	55	50	0.527	0	0.527	0					
33277	55	50	0.523	0	0.523	0					
33278	55	50	0.522	0	0.522	0					
33279	55	50	0.526	0	0.526	0					
33281	55	50	0.527	0	0.527	0					
33283	55	50	0.526	0	0.526	0					
33284	55	50	0.529	0	0.529	0					
33286	55	50	0.53	0	0.53	0					
33287	55	50	0.531	0	0.531	0					
33289	55	50	0.524	0	0.524	0					
33290	55	50	0.531	0	0.531	0					
33292	55	50	0.535	0	0.535	0					
33293	55	50	0.535	0	0.535	0					
33295	55	50	0.526	0	0.526	0					
33296	55	50	0.535	0	0.535	0					
33298	55	50	0.533	0	0.533	0					
33299	55	50	0.533	0	0.533	0					
33301	55	50	0.53	0	0.53	0					
33302	55	50	0.526	0	0.526	0					
33304	55	50	0.528	0	0.528	0					
33305	55	50	0.526	0	0.526	0					
33307	55	50	0.535	0	0.535	0					
33308	55	50	0.53	0	0.53	0					
33310	55	50	0.523	0	0.523	0					
33311	55	50	0.528	0	0.528	0					
33313	55	50	0.526	0	0.526	0					
33314	55	50	0.539	0	0.539	0					
33316	55	50	0.531	0	0.531	0					
33317	55	50	0.527	0	0.527	0					
33319	55	50	0.522	0	0.522	0					
33320	55	50	0.534	0	0.534	0					
33322	55	50	0.526	0	0.526	0					
33323	55	50	0.533	0	0.533	0					
33325	55	50	0.532	0	0.532	0					
33326	55	50	0.525	0	0.525	0					
33328	55	50	0.534	0	0.534	0					
33329	55	50	0.532	0	0.532	0					
33331	55	50	0.534	0	0.534	0					
33332	55	50	0.532	0	0.532	0					
33334	55	50	0.537	0	0.537	0					
33335	55	50	0.527	0	0.527	0					
33337	55	50	0.521	0	0.521	0					
33338	55	50	0.53	0	0.53	0					
33340	55	50	0.524	0	0.524	0					
33341	55	50	0.533	0	0.533	0					
33343	55	50	0.523	0	0.523	0					
33344	55	50	0.528	0	0.528	0					
33346	55	50	0.529	0	0.529	0					
33347	55	50	0.521	0	0.521	0					
33349	55	50	0.528	0	0.528	0					
33350	55	50	0.531	0	0.531	0					
33352	55	50	0.531	0	0.531	0					
33353	55	50	0.537	0	0.537	0					
33355	55	50	0.527	0	0.527	0					
33356	55	50	0.532	0	0.532	0					
33358	55	50	0.532	0	0.532	0					
33359	55	50	0.529	0	0.529	0					
33361	55	50	0.53	0	0.53	0					
33362	55	50	0.531	0	0.531	0					
33364	55	50	0.536	0	0.536	0					
33365	55	50	0.535	0	0.535	0					
33367	55	50	0.533	0	0.533	0					
33368	55	50	0.518	0	0.518	0					
33370	55	50	0.53	0	0.53	0					
33371	55	50	0.521	0	0.521	0					
33373	55	50	0.524	0	0.524	0					
33374	55	50	0.529	0	0.529	0					
33376	55	50	0.532	0	0.532	0					
33377	55	50	0.533	0	0.533	0					
33379	55	50	0.531	0	0.531	0					
33380	55	50	0.529	0	0.529	0					
33382	55	50	0.523	0	0.523	0					
33383	55	50	0.52	0	0.52	0					
33385	55	50	0.524	0	0.524	0					
33386	55	50	0.526	0	0.526	0					
33388	55	50	0.529	0	0.529	0					
33389	55	50	0.529	0	0.529	0					
33391	55	50	0.528	0	0.528	0					
33392	55	50	0.527	0	0.527	0					
33394	55	50	0.527	0	0.527	0					
33395	55	50	0.526	0	0.526	0					
33397	55	50	0.523	0	0.523	0					
33398	55	50	0.529	0	0.529	0					
33400	55	50	0.528	0	0.528	0					
33401	55	50	0.528	0	0.528	0					
33403	55	50	0.531	0	0.531	0					
33404	55	50	0.522	0	0.522	0					
33406	55	50	0.527	0	0.527	0					
33407	55	50	0.518	0	0.518	0					
33409	55	50	0.522	0	0.522	0					
33410	55	50	0.528	0	0.528	0					
33412	55	50	0.523	0	0.523	0					
33413	55	50	0.521	0	0.521	0					
33415	55	50	0.525	0	0.525	0					
33416	55	50	0.533	0	0.533	0					
33418	55	50	0.528	0	0.528	0					
33419	55	50	0.529	0	0.529	0					
33421	55	50	0.522	0	0.522	0					
33422	55	50	0.533	0	0.533	0					
33424	55	50	0.524	0	0.524	0					
33425	55	50	0.527	0	0.527	0					
33427	55	50	0.525	0	0.525	0					
33428	55	50	0.532	0	0.532	0					
33430	55	50	0.526	0	0.526	0					
33431	55	50	0.527	0	0.527	0					
33433	55	50	0.518	0	0.518	0					
33434	55	50	0.531	0	0.531	0					
33436	55	50	0.53	0	0.53	0					
33437	55	50	0.529	0	0.529	0					
33439	55	50	0.522	0	0.522	0					
33440	55	50	0.527	0	0.527	0					
33442	55	50	0.527	0	0.527	0					
33443	55	50	0.527	0	0.527	0					
33445	55	50	0.526	0	0.526	0					
33446	55	50	0.525	0	0.525	0					
33448	55	50	0.532	0	0.532	0					
33449	55	50	0.529	0	0.529	0					
33451	55	50	0.524	0	0.524	0					
33452	55	50	0.535	0	0.535	0					
33454	55	50	0.529	0	0.529	0					
33455	55	50	0.529	0	0.529	0					
33457	55	50	0.528	0	0.528	0					
33458	55	50	0.533	0	0.533	0					
33460	55	50	0.534	0	0.534	0					
33461	55	50	0.541	0	0.541	0					
33463	55	50	0.53	0	0.53	0					
33464	55	50	0.531	0	0.531	0					
33466	55	50	0.532	0	0.532	0					
33467	55	50	0.522	0	0.522	0					
33469	55	50	0.533	0	0.533	0					
33470	55	50	0.527	0	0.527	0					
33472	55	50	0.535	0	0.535	0					
33474	55	50	0.529	0	0.529	0					
33475	55	50	0.533	0	0.533	0					
33476	55	50	0.531	0	0.531	0					
33478	55	50	0.534	0	0.534	0					
33480	55	50	0.532	0	0.532	0					
33481	55	50	0.532	0	0.532	0					
33482	55	50	0.529	0	0.529	0					
33484	55	50	0.533	0	0.533	0					
33485	55	50	0.523	0	0.523	0					
33487	55	50	0.525	0	0.525	0					
33489	55	50	0.526	0	0.526	0					
33490	55	50	0.529	0	0.529	0					
33492	55	50	0.529	0	0.529	0					
33493	55	50	0.529	0	0.529	0					
33495	55	50	0.524	0	0.524	0					
33496	55	50	0.536	0	0.536	0					
33498	55	50	0.53	0	0.53	0					
33499	55	50	0.523	0	0.523	0					
33501	55	50	0.528	0	0.528	0					
33502	55	50	0.532	0	0.532	0					
33504	55	50	0.521	0	0.521	0					
33505	55	50	0.527	0	0.527	0					
33507	55	50	0.528	0	0.528	0					
33508	55	50	0.528	0	0.528	0					
33510	55	50	0.53	0	0.53	0					
33511	55	50	0.531	0	0.531	0					
33513	55	50	0.536	0	0.536	0					
33514	55	50	0.527	0	0.527	0					
33516	55	50	0.531	0	0.531	0					
33517	55	50	0.526	0	0.526	0					
33519	55	50	0.533	0	0.533	0					
33520	55	50	0.538	0	0.538	0					
33522	55	50	0.534	0	0.534	0					
33523	55	50	0.536	0	0.536	0					
33525	55	50	0.539	0	0.539	0					
33526	55	50	0.538	0	0.538	0					
33528	55	50	0.538	0	0.538	0					
33529	55	50	0.527	0	0.527	0					
33531	55	50	0.53	0	0.53	0					
33532	55	50	0.533	0	0.533	0					
33534	55	50	0.526	0	0.526	0					
33535	55	50	0.533	0	0.533	0					
33537	55	50	0.532	0	0.532	0					
33538	55	50	0.533	0	0.533	0					
33540	55	50	0.531	0	0.531	0					
33541	55	50	0.528	0	0.528	0					
33543	55	50	0.529	0	0.529	0					
33544	55	50	0.532	0	0.532	0					
33546	55	50	0.531	0	0.531	0					
33547	55	50	0.531	0	0.531	0					
33549	55	50	0.535	0	0.535	0					
33550	55	50	0.534	0	0.534	0					
33552	55	50	0.534	0	0.534	0					
33553	55	50	0.526	0	0.526	0					
33555	55	50	0.536	0	0.536	0					
33556	55	50	0.531	0	0.531	0					
33558	55	50	0.53	0	0.53	0					
33559	55	50	0.527	0	0.527	0					
33561	55	50	0.53	0	0.53	0					
33562	55	50	0.53	0	0.53	0					
33564	55	50	0.533	0	0.533	0					
33565	55	50	0.532	0	0.532	0					
33567	55	50	0.531	0	0.531	0					
33568	55	50	0.528	0	0.528	0					
33570	55	50	0.533	0	0.533	0					
33571	55	50	0.524	0	0.524	0					
33573	55	50	0.534	0	0.534	0					
33574	55	50	0.534	0	0.534	0					
33576	55	50	0.525	0	0.525	0					
33577	55	50	0.532	0	0.532	0					
33579	55	50	0.525	0	0.525	0					
33580	55	50	0.526	0	0.526	0					
33582	55	50	0.528	0	0.528	0					
33583	55	50	0.534	0	0.534	0					
33585	55	50	0.536	0	0.536	0					
33586	55	50	0.534	0	0.534	0					
33588	55	50	0.532	0	0.532	0					
33589	55	50	0.525	0	0.525	0					
33591	55	50	0.525	0	0.525	0					
33592	55	50	0.526	0	0.526	0					
33594	55	50	0.526	0	0.526	0					
33595	55	50	0.526	0	0.526	0					
33597	55	50	0.525	0	0.525	0					
33598	55	50	0.525	0	0.525	0					
33600	55	50	0.528	0	0.528	0					
33601	55	50	0.535	0	0.535	0					
33603	55	50	0.528	0	0.528	0					
33604	55	50	0.532	0	0.532	0					
33606	55	50	0.526	0	0.526	0					
33607	55	50	0.531	0	0.531	0					
33609	55	50	0.531	0	0.531	0					
33610	55	50	0.533	0	0.533	0					
33612	55	50	0.528	0	0.528	0					
33613	55	50	0.53	0	0.53	0					
33615	55	50	0.532	0	0.532	0					
33616	55	50	0.534	0	0.534	0					
33618	55	50	0.529	0	0.529	0					
33619	55	50	0.537	0	0.537	0					
33621	55	50	0.529	0	0.529	0					
33622	55	50	0.532	0	0.532	0					
33624	55	50	0.532	0	0.532	0					
33625	55	50	0.532	0	0.532	0					
33627	55	50	0.527	0	0.527	0					
33628	55	50	0.535	0	0.535	0					
33630	55	50	0.532	0	0.532	0					
33631	55	50	0.527	0	0.527	0					
33633	55	50	0.534	0	0.534	0					
33634	55	50	0.526	0	0.526	0					
33636	55	50	0.532	0	0.532	0					
33637	55	50	0.528	0	0.528	0					
33639	55	50	0.524	0	0.524	0					
33640	55	50	0.529	0	0.529	0					
33642	55	50	0.527	0	0.527	0					
33643	55	50	0.528	0	0.528	0					
33645	55	50	0.529	0	0.529	0					
33646	55	50	0.532	0	0.532	0					
33648	55	50	0.532	0	0.532	0					
33649	55	50	0.535	0	0.535	0					
33651	55	50	0.531	0	0.531	0					
33652	55	50	0.539	0	0.539	0					
33654	55	50	0.534	0	0.534	0					
33655	55	50	0.531	0	0.531	0					
33657	55	50	0.532	0	0.532	0					
33658	55	50	0.525	0	0.525	0					
33660	55	50	0.53	0	0.53	0					
33661	55	50	0.525	0	0.525	0					
33663	55	50	0.53	0	0.53	0					
33664	55	50	0.534	0	0.534	0					
33666	55	50	0.528	0	0.528	0					
33667	55	50	0.534	0	0.534	0					
33669	55	50	0.526	0	0.526	0					
33670	55	50	0.525	0	0.525	0					
33672	55	50	0.534	0	0.534	0					
33673	55	50	0.531	0	0.531	0					
33675	55	50	0.529	0	0.529	0					
33676	55	50	0.528	0	0.528	0					
33678	55	50	0.531	0	0.531	0					
33679	55	50	0.53	0	0.53	0					
33681	55	50	0.525	0	0.525	0					
33682	55	50	0.53	0	0.53	0					
33684	55	50	0.532	0	0.532	0					
33685	55	50	0.532	0	0.532	0					
33687	55	50	0.535	0	0.535	0					
33688	55	50	0.533	0	0.533	0					
33690	55	50	0.53	0	0.53	0					
33691	55	50	0.537	0	0.537	0					
33693	55	50	0.53	0	0.53	0					
33694	55	50	0.53	0	0.53	0					
33696	55	50	0.537	0	0.537	0					
33697	55	50	0.532	0	0.532	0					
33699	55	50	0.532	0	0.532	0					
33700	55	50	0.532	0	0.532	0					
33702	55	50	0.531	0	0.531	0					
33703	55	50	0.537	0	0.537	0					
33705	55	50	0.525	0	0.525	0					
33706	55	50	0.531	0	0.531	0					
33708	55	50	0.532	0	0.532	0					
33709	55	50	0.533	0	0.533	0					
33711	55	50	0.528	0	0.528	0					
33712	55	50	0.532	0	0.532	0					
33714	55	50	0.537	0	0.537	0					
33715	55	50	0.531	0	0.531	0					
33717	55	50	0.531	0	0.531	0					
33718	55	50	0.538	0	0.538	0					
33720	55	50	0.538	0	0.538	0					
33721	55	50	0.546	0	0.546	0					
33723	55	50	0.537	0	0.537	0					
33724	55	50	0.53	0	0.53	0					
33726	55	50	0.537	0	0.537	0					
33727	55	50	0.535	0	0.535	0					
33729	55	50	0.536	0	0.536	0					
33731	55	50	0.532	0	0.532	0					
33732	55	50	0.532	0	0.532	0					
33733	55	50	0.535	0	0.535	0					
33735	55	50	0.534	0	0.534	0					
33737	55	50	0.534	0	0.534	0					
33738	55	50	0.537	0	0.537	0					
33739	55	50	0.543	0	0.543	0					
33741	55	50	0.533	0	0.533	0					
33743	55	50	0.535	0	0.535	0					
33744	55	50	0.538	0	0.538	0					
33745	55	50	0.532	0	0.532	0					
33747	55	50	0.529	0	0.529	0					
33749	55	50	0.537	0	0.537	0					
33750	55	50	0.534	0	0.534	0					
33752	55	50	0.538	0	0.538	0					
33753	55	50	0.532	0	0.532	0					
33755	55	50	0.529	0	0.529	0					
33756	55	50	0.541	0	0.541	0					
33758	55	50	0.527	0	0.527	0					
33759	55	50	0.527	0	0.527	0					
33761	55	50	0.533	0	0.533	0					
33762	55	50	0.528	0	0.528	0					
33764	55	50	0.533	0	0.533	0					
33765	55	50	0.532	0	0.532	0					
33767	55	50	0.534	0	0.534	0					
33768	55	50	0.534	0	0.534	0					
33770	55	50	0.535	0	0.535	0					
33771	55	50	0.535	0	0.535	0					
33773	55	50	0.53	0	0.53	0					
33774	55	50	0.535	0	0.535	0					
33776	55	50	0.523	0	0.523	0					
33777	55	50	0.539	0	0.539	0					
33779	55	50	0.532	0	0.532	0					
33780	55	50	0.534	0	0.534	0					
33782	55	50	0.529	0	0.529	0					
33783	55	50	0.529	0	0.529	0					
33785	55	50	0.527	0	0.527	0					
33786	55	50	0.533	0	0.533	0					
33788	55	50	0.528	0	0.528	0					
33789	55	50	0.537	0	0.537	0					
33791	55	50	0.535	0	0.535	0					
33792	55	50	0.528	0	0.528	0					
33794	55	50	0.532	0	0.532	0					
33795	55	50	0.529	0	0.529	0					
33797	55	50	0.534	0	0.534	0					
33798	55	50	0.531	0	0.531	0					
33800	55	50	0.535	0	0.535	0					
33801	55	50	0.531	0	0.531	0					
33803	55	50	0.534	0	0.534	0					
33804	55	50	0.534	0	0.534	0					
33806	55	50	0.526	0	0.526	0					
33807	55	50	0.532	0	0.532	0					
33809	55	50	0.531	0	0.531	0					
33810	55	50	0.542	0	0.542	0					
33812	55	50	0.527	0	0.527	0					
33813	55	50	0.528	0	0.528	0					
33815	55	50	0.535	0	0.535	0					
33816	55	50	0.53	0	0.53	0					
33818	55	50	0.534	0	0.534	0					
33819	55	50	0.528	0	0.528	0					
33821	55	50	0.535	0	0.535	0					
33822	55	50	0.538	0	0.538	0					
33824	55	50	0.535	0	0.535	0					
33825	55	50	0.531	0	0.531	0					
33827	55	50	0.533	0	0.533	0					
33828	55	50	0.532	0	0.532	0					
33830	55	50	0.531	0	0.531	0					
33831	55	50	0.532	0	0.532	0					
33833	55	50	0.529	0	0.529	0					
33834	55	50	0.533	0	0.533	0					
33836	55	50	0.525	0	0.525	0					
33837	55	50	0.53	0	0.53	0					
33839	55	50	0.535	0	0.535	0					
33840	55	50	0.532	0	0.532	0					
33842	55	50	0.524	0	0.524	0					
33843	55	50	0.53	0	0.53	0					
33845	55	50	0.533	0	0.533	0					
33846	55	50	0.53	0	0.53	0					
33848	55	50	0.531	0	0.531	0					
33849	55	50	0.523	0	0.523	0					
33851	55	50	0.523	0	0.523	0					
33852	55	50	0.532	0	0.532	0					
33854	55	50	0.532	0	0.532	0					
33855	55	50	0.527	0	0.527	0					
33857	55	50	0.525	0	0.525	0					
33858	55	50	0.529	0	0.529	0					
33860	55	50	0.529	0	0.529	0					
33861	55	50	0.529	0	0.529	0					
33863	55	50	0.532	0	0.532	0					
33864	55	50	0.531	0	0.531	0					
33866	55	50	0.533	0	0.533	0					
33867	55	50	0.525	0	0.525	0					
33869	55	50	0.526	0	0.526	0					
33870	55	50	0.527	0	0.527	0					
33872	55	50	0.533	0	0.533	0					
33873	55	50	0.526	0	0.526	0					
33875	55	50	0.526	0	0.526	0					
33876	55	50	0.529	0	0.529	0					
33878	55	50	0.527	0	0.527	0					
33879	55	50	0.529	0	0.529	0					
33881	55	50	0.529	0	0.529	0					
33882	55	50	0.533	0	0.533	0					
33884	55	50	0.525	0	0.525	0					
33885	55	50	0.527	0	0.527	0					
33887	55	50	0.532	0	0.532	0					
33888	55	50	0.525	0	0.525	0					
33890	55	50	0.527	0	0.527	0					
33891	55	50	0.526	0	0.526	0					
33893	55	50	0.531	0	0.531	0					
33894	55	50	0.523	0	0.523	0					
33896	55	50	0.528	0	0.528	0					
33897	55	50	0.53	0	0.53	0					
33899	55	50	0.53	0	0.53	0					
33900	55	50	0.526	0	0.526	0					
33902	55	50	0.524	0	0.524	0					
33903	55	50	0.528	0	0.528	0					
33905	55	50	0.524	0	0.524	0					
33906	55	50	0.531	0	0.531	0					
33908	55	50	0.529	0	0.529	0					
33909	55	50	0.53	0	0.53	0					
33911	55	50	0.526	0	0.526	0					
33912	55	50	0.517	0	0.517	0					
33914	55	50	0.525	0	0.525	0					
33915	55	50	0.527	0	0.527	0					
33917	55	50	0.528	0	0.528	0					
33918	55	50	0.528	0	0.528	0					
33920	55	50	0.518	0	0.518	0					
33921	55	50	0.526	0	0.526	0					
33923	55	50	0.523	0	0.523	0					
33924	55	50	0.52	0	0.52	0					
33926	55	50	0.523	0	0.523	0					
33927	55	50	0.528	0	0.528	0					
33929	55	50	0.517	0	0.517	0					
33930	55	50	0.522	0	0.522	0					
33932	55	50	0.521	0	0.521	0					
33933	55	50	0.522	0	0.522	0					
33935	55	50	0.522	0	0.522	0					
33936	55	50	0.526	0	0.526	0					
33938	55	50	0.525	0	0.525	0					
33939	55	50	0.528	0	0.528	0					
33941	55	50	0.526	0	0.526	0					
33942	55	50	0.531	0	0.531	0					
33944	55	50	0.526	0	0.526	0					
33945	55	50	0.524	0	0.524	0					
33947	55	50	0.527	0	0.527	0					
33948	55	50	0.524	0	0.524	0					
