FrameSeq,X,Y,Distance,Angle,X_dbl,Y_dbl
\n14872,75,44,2.626000,-0.196349,2.575542,-0.512307
14872,75,45,2.621000,-0.190214,2.573727,-0.495549
14872,75,45,2.621000,-0.184078,2.576720,-0.479747
14872,75,45,2.620000,-0.177942,2.578630,-0.463751
14872,75,45,2.619000,-0.171806,2.580442,-0.447749
14872,75,45,2.609000,-0.165670,2.573278,-0.430258
14872,75,45,2.601000,-0.159534,2.567971,-0.413190
14872,75,46,2.600000,-0.153398,2.569470,-0.397273
14872,75,46,2.600000,-0.147262,2.571859,-0.381499
14872,75,46,2.597000,-0.141126,2.571181,-0.365289
14872,75,46,2.597000,-0.134990,2.573374,-0.349506
14872,75,46,2.596000,-0.128854,2.574478,-0.333581
14872,75,46,2.589000,-0.122718,2.569530,-0.316921
14872,75,46,2.583000,-0.116582,2.565466,-0.300451
14872,75,47,2.580000,-0.110447,2.564280,-0.284373
14872,75,47,2.570000,-0.104311,2.556031,-0.267592
14872,75,47,2.564000,-0.098175,2.551654,-0.251316
14872,75,47,2.555000,-0.092039,2.544186,-0.234827
14872,75,47,2.554000,-0.085903,2.544582,-0.219126
14872,75,47,2.553000,-0.079767,2.544882,-0.203429
14872,75,48,2.551000,-0.073631,2.544088,-0.187663
14872,75,48,2.540000,-0.067495,2.534217,-0.171307
14872,75,48,2.540000,-0.061359,2.535220,-0.155755
14872,75,48,2.540000,-0.055223,2.536128,-0.140196
14872,75,48,2.540000,-0.049087,2.536940,-0.124632
14872,75,48,2.545000,-0.042951,2.542653,-0.109278
14872,75,49,2.545000,-0.036815,2.543276,-0.093674
14872,75,49,2.533000,-0.030680,2.531808,-0.077699
14872,75,49,2.530000,-0.024544,2.529238,-0.062089
14872,75,49,2.529000,-0.018408,2.528572,-0.046550
14872,75,49,2.529000,-0.012272,2.528810,-0.031035
14872,75,49,2.530000,-0.006136,2.529952,-0.015524
14872,75,50,2.531000,0.000000,2.531000,0.000000
14872,75,50,2.534000,0.006136,2.533952,0.015548
14872,75,50,2.534000,0.012272,2.533809,0.031096
14872,75,50,2.531000,0.018408,2.530571,0.046588
14872,75,50,2.531000,0.024544,2.530238,0.062114
14872,75,50,2.535000,0.030680,2.533807,0.077761
14872,75,50,2.535000,0.036816,2.533282,0.093306
14872,75,51,2.538000,0.042952,2.535659,0.108977
14872,75,51,2.543000,0.049087,2.539937,0.124779
14872,75,51,2.538000,0.055223,2.534131,0.140086
14872,75,51,2.538000,0.061359,2.533224,0.155632
14872,75,51,2.538000,0.067495,2.532221,0.171173
14872,75,51,2.538000,0.073631,2.531123,0.186707
14872,75,52,2.538000,0.079767,2.529930,0.202234
14872,75,52,2.535000,0.085903,2.525653,0.217496
14872,75,52,2.547000,0.092039,2.536220,0.234092
14872,75,52,2.548000,0.098175,2.535731,0.249748
14872,75,52,2.549000,0.104311,2.535145,0.265406
14872,75,52,2.550000,0.110447,2.534463,0.281067
14872,75,52,2.550000,0.116583,2.532690,0.296613
14872,75,53,2.552000,0.122719,2.532808,0.312392
14872,75,53,2.552000,0.128854,2.530843,0.327927
14872,75,53,2.550000,0.134990,2.526802,0.343181
14872,75,53,2.552000,0.141126,2.526629,0.358960
14872,75,53,2.564000,0.147262,2.536248,0.376217
14872,75,53,2.566000,0.153398,2.535869,0.392078
14872,75,54,2.566000,0.159534,2.533415,0.407630
14872,75,54,2.574000,0.165670,2.538757,0.424487
14872,75,54,2.579000,0.171806,2.541031,0.440911
14872,75,54,2.579000,0.177942,2.538278,0.456494
14872,75,54,2.579000,0.184078,2.535429,0.472060
14872,75,54,2.591000,0.190214,2.544268,0.489877
14872,75,55,2.593000,0.196350,2.543176,0.505869
14874,75,44,2.620000,-0.196349,2.569657,-0.511136
14874,75,45,2.618000,-0.190214,2.570781,-0.494982
14874,75,45,2.609000,-0.184078,2.564922,-0.477551
14874,75,45,2.607000,-0.177942,2.565836,-0.461450
14874,75,45,2.609000,-0.171806,2.570589,-0.446039
14874,75,45,2.604000,-0.165670,2.568346,-0.429434
14874,75,45,2.603000,-0.159534,2.569946,-0.413508
14874,75,46,2.599000,-0.153398,2.568481,-0.397120
14874,75,46,2.599000,-0.147262,2.570870,-0.381352
14874,75,46,2.593000,-0.141126,2.567221,-0.364727
14874,75,46,2.589000,-0.134990,2.565447,-0.348429
14874,75,46,2.593000,-0.128854,2.571503,-0.333195
14874,75,46,2.587000,-0.122718,2.567544,-0.316676
14874,75,47,2.579000,-0.116582,2.561494,-0.299986
14874,75,47,2.577000,-0.110447,2.561298,-0.284042
14874,75,47,2.568000,-0.104311,2.554042,-0.267384
14874,75,47,2.564000,-0.098175,2.551654,-0.251316
14874,75,47,2.560000,-0.092039,2.549165,-0.235287
14874,75,47,2.550000,-0.085903,2.540597,-0.218783
14874,75,47,2.549000,-0.079767,2.540895,-0.203110
14874,75,48,2.546000,-0.073631,2.539102,-0.187295
14874,75,48,2.546000,-0.067495,2.540203,-0.171712
14874,75,48,2.546000,-0.061359,2.541209,-0.156122
14874,75,48,2.546000,-0.055223,2.542119,-0.140527
14874,75,48,2.546000,-0.049087,2.542933,-0.124926
14874,75,48,2.546000,-0.042951,2.543652,-0.109321
14874,75,49,2.541000,-0.036815,2.539278,-0.093527
14874,75,49,2.536000,-0.030680,2.534807,-0.077791
14874,75,49,2.536000,-0.024544,2.535236,-0.062236
14874,75,49,2.534000,-0.018408,2.533571,-0.046643
14874,75,49,2.530000,-0.012272,2.529809,-0.031047
14874,75,49,2.528000,-0.006136,2.527953,-0.015511
14874,75,50,2.527000,0.000000,2.527000,0.000000
14874,75,50,2.526000,0.006136,2.525952,0.015499
14874,75,50,2.526000,0.012272,2.525810,0.030998
14874,75,50,2.524000,0.018408,2.523572,0.046459
14874,75,50,2.524000,0.024544,2.523240,0.061942
14874,75,50,2.526000,0.030680,2.524811,0.077485
14874,75,50,2.533000,0.036816,2.531284,0.093233
14874,75,51,2.533000,0.042952,2.530664,0.108763
14874,75,51,2.533000,0.049087,2.529949,0.124289
14874,75,51,2.538000,0.055223,2.534131,0.140086
14874,75,51,2.539000,0.061359,2.534222,0.155694
14874,75,51,2.538000,0.067495,2.532221,0.171173
14874,75,51,2.535000,0.073631,2.528131,0.186486
14874,75,52,2.543000,0.079767,2.534914,0.202633
14874,75,52,2.543000,0.085903,2.533623,0.218183
14874,75,52,2.535000,0.092039,2.524270,0.232989
14874,75,52,2.543000,0.098175,2.530755,0.249258
14874,75,52,2.545000,0.104311,2.531167,0.264990
14874,75,52,2.545000,0.110447,2.529493,0.280516
14874,75,52,2.545000,0.116583,2.527724,0.296031
14874,75,53,2.548000,0.122719,2.528838,0.311903
14874,75,53,2.556000,0.128854,2.534810,0.328441
14874,75,53,2.561000,0.134990,2.537702,0.344661
14874,75,53,2.561000,0.141126,2.535539,0.360226
14874,75,53,2.563000,0.147262,2.535259,0.376070
14874,75,53,2.569000,0.153398,2.538834,0.392536
14874,75,54,2.574000,0.159534,2.541314,0.408901
14874,75,54,2.585000,0.165670,2.549606,0.426301
14874,75,54,2.585000,0.171806,2.546943,0.441937
14874,75,54,2.587000,0.177942,2.546151,0.457910
14874,75,54,2.590000,0.184078,2.546243,0.474073
14874,75,54,2.590000,0.190214,2.543286,0.489688
14874,75,55,2.589000,0.196350,2.539253,0.505089
14875,75,44,2.623000,-0.196349,2.572600,-0.511722
14875,75,45,2.620000,-0.190214,2.572745,-0.495360
14875,75,45,2.617000,-0.184078,2.572787,-0.479015
14875,75,45,2.617000,-0.177942,2.575678,-0.463220
14875,75,45,2.614000,-0.171806,2.575516,-0.446894
14875,75,45,2.602000,-0.165670,2.566374,-0.429104
14875,75,45,2.599000,-0.159534,2.565996,-0.412872
14875,75,46,2.599000,-0.153398,2.568481,-0.397120
14875,75,46,2.599000,-0.147262,2.570870,-0.381352
14875,75,46,2.598000,-0.141126,2.572171,-0.365430
14875,75,46,2.598000,-0.134990,2.574365,-0.349641
14875,75,46,2.598000,-0.128854,2.576462,-0.333838
14875,75,46,2.597000,-0.122718,2.577469,-0.317900
14875,75,46,2.594000,-0.116582,2.576392,-0.301730
14875,75,47,2.587000,-0.110447,2.571237,-0.285145
14875,75,47,2.579000,-0.104311,2.564982,-0.268530
14875,75,47,2.564000,-0.098175,2.551654,-0.251316
14875,75,47,2.555000,-0.092039,2.544186,-0.234827
14875,75,47,2.551000,-0.085903,2.541594,-0.218869
14875,75,47,2.546000,-0.079767,2.537904,-0.202871
14875,75,48,2.540000,-0.073631,2.533118,-0.186854
14875,75,48,2.534000,-0.067495,2.528230,-0.170903
14875,75,48,2.534000,-0.061359,2.529231,-0.155387
14875,75,48,2.534000,-0.055223,2.530137,-0.139865
14875,75,48,2.531000,-0.049087,2.527951,-0.124190
14875,75,48,2.530000,-0.042951,2.527667,-0.108634
14875,75,49,2.530000,-0.036815,2.528286,-0.093122
14875,75,49,2.526000,-0.030680,2.524811,-0.077484
14875,75,49,2.526000,-0.024544,2.525239,-0.061991
14875,75,49,2.526000,-0.018408,2.525572,-0.046495
14875,75,49,2.525000,-0.012272,2.524810,-0.030985
14875,75,49,2.530000,-0.006136,2.529952,-0.015524
14875,75,50,2.532000,0.000000,2.532000,0.000000
14875,75,50,2.530000,0.006136,2.529952,0.015524
14875,75,50,2.530000,0.012272,2.529809,0.031047
14875,75,50,2.530000,0.018408,2.529571,0.046569
14875,75,50,2.532000,0.024544,2.531237,0.062139
14875,75,50,2.534000,0.030680,2.532807,0.077730
14875,75,50,2.539000,0.036816,2.537280,0.093454
14875,75,51,2.539000,0.042952,2.536658,0.109020
14875,75,51,2.540000,0.049087,2.536940,0.124632
14875,75,51,2.540000,0.055223,2.536128,0.140196
14875,75,51,2.539000,0.061359,2.534222,0.155694
14875,75,51,2.539000,0.067495,2.533219,0.171240
14875,75,51,2.540000,0.073631,2.533118,0.186854
14875,75,52,2.536000,0.079767,2.527936,0.202075
14875,75,52,2.540000,0.085903,2.530634,0.217925
14875,75,52,2.546000,0.092039,2.535224,0.234000
14875,75,52,2.546000,0.098175,2.533740,0.249552
14875,75,52,2.546000,0.104311,2.532161,0.265094
14875,75,52,2.546000,0.110447,2.530487,0.280626
14875,75,52,2.546000,0.116583,2.528718,0.296147
14875,75,53,2.546000,0.122719,2.526853,0.311658
14875,75,53,2.548000,0.128854,2.526877,0.327413
14875,75,53,2.553000,0.134990,2.529774,0.343585
14875,75,53,2.561000,0.141126,2.535539,0.360226
14875,75,53,2.565000,0.147262,2.537238,0.376364
14875,75,53,2.574000,0.153398,2.543775,0.393300
14875,75,54,2.576000,0.159534,2.543288,0.409219
14875,75,54,2.578000,0.165670,2.542702,0.425146
14875,75,54,2.581000,0.171806,2.543002,0.441253
14875,75,54,2.581000,0.177942,2.540246,0.456848
14875,75,54,2.585000,0.184078,2.541328,0.473158
14875,75,54,2.598000,0.190214,2.551142,0.491201
14875,75,55,2.598000,0.196350,2.548080,0.506845
14877,75,44,2.630000,-0.196349,2.579465,-0.513087
14877,75,45,2.626000,-0.190214,2.578637,-0.496494
14877,75,45,2.625000,-0.184078,2.580652,-0.480480
14877,75,45,2.621000,-0.177942,2.579615,-0.463928
14877,75,45,2.617000,-0.171806,2.578472,-0.447407
14877,75,45,2.617000,-0.165670,2.581168,-0.431578
14877,75,45,2.604000,-0.159534,2.570933,-0.413666
14877,75,46,2.600000,-0.153398,2.569470,-0.397273
14877,75,46,2.591000,-0.147262,2.562956,-0.380179
14877,75,46,2.591000,-0.141126,2.565241,-0.364445
14877,75,46,2.591000,-0.134990,2.567429,-0.348698
14877,75,46,2.591000,-0.128854,2.569520,-0.332938
14877,75,46,2.591000,-0.122718,2.571515,-0.317166
14877,75,46,2.580000,-0.116582,2.562487,-0.300102
14877,75,47,2.578000,-0.110447,2.562292,-0.284153
14877,75,47,2.568000,-0.104311,2.554042,-0.267384
14877,75,47,2.564000,-0.098175,2.551654,-0.251316
14877,75,47,2.562000,-0.092039,2.551156,-0.235471
14877,75,47,2.561000,-0.085903,2.551557,-0.219727
14877,75,47,2.548000,-0.079767,2.539898,-0.203031
14877,75,48,2.545000,-0.073631,2.538104,-0.187222
14877,75,48,2.541000,-0.067495,2.535214,-0.171375
14877,75,48,2.541000,-0.061359,2.536218,-0.155816
14877,75,48,2.538000,-0.055223,2.534131,-0.140085
14877,75,48,2.538000,-0.049087,2.534943,-0.124534
14877,75,48,2.536000,-0.042951,2.533661,-0.108891
14877,75,49,2.536000,-0.036815,2.534282,-0.093343
14877,75,49,2.535000,-0.030680,2.533807,-0.077760
14877,75,49,2.535000,-0.024544,2.534237,-0.062212
14877,75,49,2.535000,-0.018408,2.534571,-0.046661
14877,75,49,2.530000,-0.012272,2.529809,-0.031047
14877,75,49,2.530000,-0.006136,2.529952,-0.015524
14877,75,50,2.530000,0.000000,2.530000,0.000000
14877,75,50,2.530000,0.006136,2.529952,0.015524
14877,75,50,2.530000,0.012272,2.529809,0.031047
14877,75,50,2.532000,0.018408,2.531571,0.046606
14877,75,50,2.533000,0.024544,2.532237,0.062163
14877,75,50,2.535000,0.030680,2.533807,0.077761
14877,75,50,2.535000,0.036816,2.533282,0.093306
14877,75,51,2.537000,0.042952,2.534660,0.108935
14877,75,51,2.537000,0.049087,2.533944,0.124485
14877,75,51,2.541000,0.055223,2.537126,0.140251
14877,75,51,2.544000,0.061359,2.539212,0.156000
14877,75,51,2.544000,0.067495,2.538207,0.171577
14877,75,51,2.541000,0.073631,2.534115,0.186928
14877,75,52,2.538000,0.079767,2.529930,0.202234
14877,75,52,2.538000,0.085903,2.528642,0.217754
14877,75,52,2.538000,0.092039,2.527258,0.233265
14877,75,52,2.531000,0.098175,2.518812,0.248082
14877,75,52,2.546000,0.104311,2.532161,0.265094
14877,75,52,2.547000,0.110447,2.531481,0.280736
14877,75,52,2.553000,0.116583,2.535670,0.296962
14877,75,53,2.547000,0.122719,2.527845,0.311780
14877,75,53,2.550000,0.128854,2.528860,0.327670
14877,75,53,2.556000,0.134990,2.532747,0.343988
14877,75,53,2.558000,0.141126,2.532569,0.359804
14877,75,53,2.559000,0.147262,2.531303,0.375483
14877,75,53,2.569000,0.153398,2.538834,0.392536
14877,75,54,2.572000,0.159534,2.539339,0.408583
14877,75,54,2.573000,0.165670,2.537771,0.424322
14877,75,54,2.581000,0.171806,2.543002,0.441253
14877,75,54,2.591000,0.177942,2.550088,0.458618
14877,75,54,2.595000,0.184078,2.551159,0.474989
14877,75,54,2.602000,0.190214,2.555070,0.491957
14877,75,55,2.602000,0.196350,2.552003,0.507625
14878,75,44,2.625000,-0.196349,2.574561,-0.512112
14878,75,45,2.628000,-0.190214,2.580601,-0.496872
14878,75,45,2.625000,-0.184078,2.580652,-0.480480
14878,75,45,2.612000,-0.177942,2.570757,-0.462335
14878,75,45,2.612000,-0.171806,2.573545,-0.446552
14878,75,45,2.612000,-0.165670,2.576237,-0.430753
14878,75,45,2.608000,-0.159534,2.574882,-0.414302
14878,75,46,2.604000,-0.153398,2.573423,-0.397884
14878,75,46,2.589000,-0.147262,2.560978,-0.379885
14878,75,46,2.589000,-0.141126,2.563261,-0.364164
14878,75,46,2.589000,-0.134990,2.565447,-0.348429
14878,75,46,2.589000,-0.128854,2.567537,-0.332681
14878,75,46,2.589000,-0.122718,2.569530,-0.316921
14878,75,46,2.589000,-0.116582,2.571426,-0.301149
14878,75,47,2.584000,-0.110447,2.568256,-0.284814
14878,75,47,2.569000,-0.104311,2.555036,-0.267488
14878,75,47,2.558000,-0.098175,2.545683,-0.250728
14878,75,47,2.549000,-0.092039,2.538211,-0.234276
14878,75,47,2.549000,-0.085903,2.539601,-0.218697
14878,75,47,2.549000,-0.079767,2.540895,-0.203110
14878,75,48,2.543000,-0.073631,2.536110,-0.187075
14878,75,48,2.543000,-0.067495,2.537210,-0.171510
14878,75,48,2.548000,-0.061359,2.543205,-0.156245
14878,75,48,2.548000,-0.055223,2.544116,-0.140637
14878,75,48,2.548000,-0.049087,2.544931,-0.125024
14878,75,48,2.548000,-0.042951,2.545650,-0.109407
14878,75,49,2.547000,-0.036815,2.545274,-0.093748
14878,75,49,2.536000,-0.030680,2.534807,-0.077791
14878,75,49,2.536000,-0.024544,2.535236,-0.062236
14878,75,49,2.534000,-0.018408,2.533571,-0.046643
14878,75,49,2.534000,-0.012272,2.533809,-0.031096
14878,75,49,2.527000,-0.006136,2.526952,-0.015505
14878,75,50,2.527000,0.000000,2.527000,0.000000
14878,75,50,2.527000,0.006136,2.526952,0.015506
14878,75,50,2.527000,0.012272,2.526810,0.031010
14878,75,50,2.538000,0.018408,2.537570,0.046716
14878,75,50,2.538000,0.024544,2.537236,0.062286
14878,75,50,2.534000,0.030680,2.532807,0.077730
14878,75,50,2.536000,0.036816,2.534282,0.093343
14878,75,51,2.536000,0.042952,2.533661,0.108892
14878,75,51,2.536000,0.049087,2.532945,0.124436
14878,75,51,2.544000,0.055223,2.540122,0.140417
14878,75,51,2.544000,0.061359,2.539212,0.156000
14878,75,51,2.546000,0.067495,2.540203,0.171712
14878,75,51,2.546000,0.073631,2.539101,0.187296
14878,75,52,2.543000,0.079767,2.534914,0.202633
14878,75,52,2.541000,0.085903,2.531630,0.218011
14878,75,52,2.541000,0.092039,2.530245,0.233541
14878,75,52,2.536000,0.098175,2.523788,0.248572
14878,75,52,2.538000,0.104311,2.524205,0.264261
14878,75,52,2.538000,0.110447,2.522536,0.279744
14878,75,52,2.538000,0.116583,2.520772,0.295217
14878,75,53,2.541000,0.122719,2.521890,0.311046
14878,75,53,2.549000,0.128854,2.527868,0.327542
14878,75,53,2.550000,0.134990,2.526802,0.343181
14878,75,53,2.550000,0.141126,2.524648,0.358679
14878,75,53,2.552000,0.147262,2.524378,0.374456
14878,75,53,2.570000,0.153398,2.539822,0.392689
14878,75,54,2.571000,0.159534,2.538352,0.408424
14878,75,54,2.573000,0.165670,2.537771,0.424322
14878,75,54,2.579000,0.171806,2.541031,0.440911
14878,75,54,2.586000,0.177942,2.545167,0.457733
14878,75,54,2.586000,0.184078,2.542311,0.473341
14878,75,54,2.589000,0.190214,2.542304,0.489499
14878,75,55,2.589000,0.196350,2.539253,0.505089
14880,75,44,2.632000,-0.196349,2.581427,-0.513478
14880,75,45,2.632000,-0.190214,2.584529,-0.497629
14880,75,45,2.630000,-0.184078,2.585568,-0.481395
14880,75,45,2.627000,-0.177942,2.585520,-0.464990
14880,75,45,2.621000,-0.171806,2.582413,-0.448091
14880,75,45,2.605000,-0.165670,2.569333,-0.429599
14880,75,45,2.600000,-0.159534,2.566984,-0.413031
14880,75,46,2.598000,-0.153398,2.567493,-0.396967
14880,75,46,2.594000,-0.147262,2.565924,-0.380619
14880,75,46,2.594000,-0.141126,2.568211,-0.364867
14880,75,46,2.592000,-0.134990,2.568420,-0.348833
14880,75,46,2.594000,-0.128854,2.572495,-0.333324
14880,75,46,2.594000,-0.122718,2.574492,-0.317533
14880,75,46,2.592000,-0.116582,2.574405,-0.301498
14880,75,47,2.592000,-0.110447,2.576207,-0.285696
14880,75,47,2.574000,-0.104311,2.560009,-0.268009
14880,75,47,2.568000,-0.098175,2.555634,-0.251708
14880,75,47,2.565000,-0.092039,2.554143,-0.235746
14880,75,47,2.563000,-0.085903,2.553549,-0.219898
14880,75,47,2.552000,-0.079767,2.543885,-0.203349
14880,75,48,2.546000,-0.073631,2.539102,-0.187295
14880,75,48,2.546000,-0.067495,2.540203,-0.171712
14880,75,48,2.541000,-0.061359,2.536218,-0.155816
14880,75,48,2.537000,-0.055223,2.533132,-0.140030
14880,75,48,2.537000,-0.049087,2.533944,-0.124485
14880,75,48,2.537000,-0.042951,2.534660,-0.108934
14880,75,49,2.537000,-0.036815,2.535281,-0.093380
14880,75,49,2.537000,-0.030680,2.535806,-0.077822
14880,75,49,2.536000,-0.024544,2.535236,-0.062236
14880,75,49,2.534000,-0.018408,2.533571,-0.046643
14880,75,49,2.534000,-0.012272,2.533809,-0.031096
14880,75,49,2.525000,-0.006136,2.524953,-0.015493
14880,75,50,2.534000,0.000000,2.534000,0.000000
14880,75,50,2.530000,0.006136,2.529952,0.015524
14880,75,50,2.533000,0.012272,2.532809,0.031084
14880,75,50,2.530000,0.018408,2.529571,0.046569
14880,75,50,2.530000,0.024544,2.529238,0.062089
14880,75,50,2.529000,0.030680,2.527810,0.077577
14880,75,50,2.529000,0.036816,2.527286,0.093086
14880,75,51,2.529000,0.042952,2.526668,0.108591
14880,75,51,2.539000,0.049087,2.535942,0.124583
14880,75,51,2.539000,0.055223,2.535130,0.140141
14880,75,51,2.539000,0.061359,2.534222,0.155694
14880,75,51,2.539000,0.067495,2.533219,0.171240
14880,75,51,2.538000,0.073631,2.531123,0.186707
14880,75,52,2.538000,0.079767,2.529930,0.202234
14880,75,52,2.539000,0.085903,2.529638,0.217840
14880,75,52,2.538000,0.092039,2.527258,0.233265
14880,75,52,2.538000,0.098175,2.525779,0.248768
14880,75,52,2.539000,0.104311,2.525199,0.264365
14880,75,52,2.546000,0.110447,2.530487,0.280626
14880,75,52,2.549000,0.116583,2.531697,0.296496
14880,75,53,2.549000,0.122719,2.529830,0.312025
14880,75,53,2.556000,0.128854,2.534810,0.328441
14880,75,53,2.556000,0.134990,2.532747,0.343988
14880,75,53,2.557000,0.141126,2.531579,0.359663
14880,75,53,2.557000,0.147262,2.529324,0.375190
14880,75,53,2.564000,0.153398,2.533892,0.391772
14880,75,54,2.570000,0.159534,2.537365,0.408266
14880,75,54,2.575000,0.165670,2.539743,0.424651
14880,75,54,2.592000,0.171806,2.553840,0.443133
14880,75,54,2.593000,0.177942,2.552057,0.458972
14880,75,54,2.593000,0.184078,2.549192,0.474623
14880,75,54,2.593000,0.190214,2.546232,0.490255
14880,75,55,2.592000,0.196350,2.542195,0.505674
14881,75,44,2.626000,-0.196349,2.575542,-0.512307
14881,75,45,2.625000,-0.190214,2.577655,-0.496305
14881,75,45,2.621000,-0.184078,2.576720,-0.479747
14881,75,45,2.617000,-0.177942,2.575678,-0.463220
14881,75,45,2.611000,-0.171806,2.572560,-0.446381
14881,75,45,2.606000,-0.165670,2.570319,-0.429763
14881,75,45,2.606000,-0.159534,2.572907,-0.413984
14881,75,46,2.602000,-0.153398,2.571446,-0.397578
14881,75,46,2.598000,-0.147262,2.569881,-0.381206
14881,75,46,2.598000,-0.141126,2.572171,-0.365430
14881,75,46,2.598000,-0.134990,2.574365,-0.349641
14881,75,46,2.595000,-0.128854,2.573487,-0.333452
14881,75,46,2.593000,-0.122718,2.573499,-0.317411
14881,75,46,2.583000,-0.116582,2.565466,-0.300451
14881,75,47,2.581000,-0.110447,2.565274,-0.284483
14881,75,47,2.569000,-0.104311,2.555036,-0.267488
14881,75,47,2.565000,-0.098175,2.552649,-0.251414
14881,75,47,2.556000,-0.092039,2.545182,-0.234919
14881,75,47,2.555000,-0.085903,2.545579,-0.219212
14881,75,47,2.547000,-0.079767,2.538901,-0.202951
14881,75,48,2.543000,-0.073631,2.536110,-0.187075
14881,75,48,2.539000,-0.067495,2.533219,-0.171240
14881,75,48,2.543000,-0.061359,2.538214,-0.155938
14881,75,48,2.543000,-0.055223,2.539123,-0.140361
14881,75,48,2.539000,-0.049087,2.535942,-0.124583
14881,75,48,2.535000,-0.042951,2.532662,-0.108848
14881,75,49,2.533000,-0.036815,2.531284,-0.093233
14881,75,49,2.533000,-0.030680,2.531808,-0.077699
14881,75,49,2.533000,-0.024544,2.532237,-0.062163
14881,75,49,2.533000,-0.018408,2.532571,-0.046624
14881,75,49,2.530000,-0.012272,2.529809,-0.031047
14881,75,49,2.533000,-0.006136,2.532952,-0.015542
14881,75,50,2.533000,0.000000,2.533000,0.000000
14881,75,50,2.533000,0.006136,2.532952,0.015542
14881,75,50,2.527000,0.012272,2.526810,0.031010
14881,75,50,2.525000,0.018408,2.524572,0.046477
14881,75,50,2.525000,0.024544,2.524240,0.061967
14881,75,50,2.525000,0.030680,2.523812,0.077454
14881,75,50,2.532000,0.036816,2.530284,0.093196
14881,75,51,2.535000,0.042952,2.532662,0.108849
14881,75,51,2.545000,0.049087,2.541935,0.124877
14881,75,51,2.545000,0.055223,2.541120,0.140472
14881,75,51,2.545000,0.061359,2.540211,0.156061
14881,75,51,2.539000,0.067495,2.533219,0.171240
14881,75,51,2.539000,0.073631,2.532120,0.186781
14881,75,52,2.539000,0.079767,2.530927,0.202314
14881,75,52,2.540000,0.085903,2.530634,0.217925
14881,75,52,2.540000,0.092039,2.529249,0.233449
14881,75,52,2.540000,0.098175,2.527769,0.248964
14881,75,52,2.540000,0.104311,2.526194,0.264469
14881,75,52,2.540000,0.110447,2.524524,0.279965
14881,75,52,2.540000,0.116583,2.522758,0.295449
14881,75,53,2.554000,0.122719,2.534793,0.312637
14881,75,53,2.554000,0.128854,2.532827,0.328184
14881,75,53,2.554000,0.134990,2.530765,0.343719
14881,75,53,2.554000,0.141126,2.528609,0.359241
14881,75,53,2.555000,0.147262,2.527346,0.374897
14881,75,53,2.569000,0.153398,2.538834,0.392536
14881,75,54,2.574000,0.159534,2.541314,0.408901
14881,75,54,2.585000,0.165670,2.549606,0.426301
14881,75,54,2.574000,0.171806,2.536105,0.440056
14881,75,54,2.583000,0.177942,2.542215,0.457202
14881,75,54,2.583000,0.184078,2.539361,0.472792
14881,75,54,2.596000,0.190214,2.549178,0.490822
14881,75,55,2.596000,0.196350,2.546119,0.506455
14883,75,44,2.627000,-0.196349,2.576523,-0.512502
14883,75,45,2.625000,-0.190214,2.577655,-0.496305
14883,75,45,2.624000,-0.184078,2.579669,-0.480297
14883,75,45,2.617000,-0.177942,2.575678,-0.463220
14883,75,45,2.615000,-0.171806,2.576501,-0.447065
14883,75,45,2.614000,-0.165670,2.578209,-0.431083
14883,75,45,2.604000,-0.159534,2.570933,-0.413666
14883,75,46,2.594000,-0.153398,2.563540,-0.396356
14883,75,46,2.591000,-0.147262,2.562956,-0.380179
14883,75,46,2.591000,-0.141126,2.565241,-0.364445
14883,75,46,2.593000,-0.134990,2.569410,-0.348968
14883,75,46,2.594000,-0.128854,2.572495,-0.333324
14883,75,46,2.594000,-0.122718,2.574492,-0.317533
14883,75,46,2.594000,-0.116582,2.576392,-0.301730
14883,75,47,2.594000,-0.110447,2.578195,-0.285916
14883,75,47,2.575000,-0.104311,2.561004,-0.268113
14883,75,47,2.572000,-0.098175,2.559615,-0.252100
14883,75,47,2.572000,-0.092039,2.561114,-0.236390
14883,75,47,2.559000,-0.085903,2.549564,-0.219555
14883,75,47,2.548000,-0.079767,2.539898,-0.203031
14883,75,48,2.548000,-0.073631,2.541096,-0.187442
14883,75,48,2.543000,-0.067495,2.537210,-0.171510
14883,75,48,2.543000,-0.061359,2.538214,-0.155938
14883,75,48,2.543000,-0.055223,2.539123,-0.140361
14883,75,48,2.546000,-0.049087,2.542933,-0.124926
14883,75,48,2.546000,-0.042951,2.543652,-0.109321
14883,75,49,2.546000,-0.036815,2.544275,-0.093711
14883,75,49,2.541000,-0.030680,2.539804,-0.077945
14883,75,49,2.533000,-0.024544,2.532237,-0.062163
14883,75,49,2.533000,-0.018408,2.532571,-0.046624
14883,75,49,2.531000,-0.012272,2.530809,-0.031059
14883,75,49,2.531000,-0.006136,2.530952,-0.015530
14883,75,50,2.533000,0.000000,2.533000,0.000000
14883,75,50,2.531000,0.006136,2.530952,0.015530
14883,75,50,2.524000,0.012272,2.523810,0.030974
14883,75,50,2.531000,0.018408,2.530571,0.046588
14883,75,50,2.530000,0.024544,2.529238,0.062089
14883,75,50,2.530000,0.030680,2.528809,0.077607
14883,75,50,2.535000,0.036816,2.533282,0.093306
14883,75,51,2.541000,0.042952,2.538656,0.109106
14883,75,51,2.544000,0.049087,2.540936,0.124828
14883,75,51,2.544000,0.055223,2.540122,0.140417
14883,75,51,2.544000,0.061359,2.539212,0.156000
