35728	55	50	0.53	0	0.53	0			
35729	55	50	0.53	0	0.53	0			
35731	55	50	0.539	0	0.539	0			
35732	55	50	0.531	0	0.531	0			
35734	55	50	0.529	0	0.529	0			
35735	55	50	0.535	0	0.535	0			
35737	55	50	0.527	0	0.527	0			
35738	55	50	0.526	0	0.526	0			
35740	55	50	0.528	0	0.528	0			
35741	55	50	0.53	0	0.53	0			
35743	55	50	0.53	0	0.53	0			
35744	55	50	0.531	0	0.531	0			
35746	55	50	0.526	0	0.526	0			
35747	55	50	0.529	0	0.529	0			
35749	55	50	0.527	0	0.527	0			
35750	55	50	0.53	0	0.53	0			
35752	55	50	0.52	0	0.52	0			
35753	55	50	0.526	0	0.526	0			
35755	55	50	0.524	0	0.524	0			
35756	55	50	0.528	0	0.528	0			
35758	55	50	0.525	0	0.525	0			
35759	55	50	0.532	0	0.532	0			
35761	55	50	0.526	0	0.526	0			
35763	55	50	0.535	0	0.535	0			
35764	55	50	0.533	0	0.533	0			
35765	55	50	0.532	0	0.532	0			
35767	55	50	0.538	0	0.538	0			
35768	55	50	0.53	0	0.53	0			
35770	55	50	0.531	0	0.531	0			
35772	55	50	0.527	0	0.527	0			
35773	55	50	0.53	0	0.53	0			
35775	55	50	0.531	0	0.531	0			
35776	55	50	0.537	0	0.537	0			
35777	55	50	0.533	0	0.533	0			
35779	55	50	0.533	0	0.533	0			
35781	55	50	0.534	0	0.534	0			
35782	55	50	0.539	0	0.539	0			
35783	55	50	0.526	0	0.526	0			
35785	55	50	0.53	0	0.53	0			
35787	55	50	0.535	0	0.535	0			
35788	55	50	0.528	0	0.528	0			
35789	55	50	0.531	0	0.531	0			
35791	55	50	0.529	0	0.529	0			
35793	55	50	0.537	0	0.537	0			
35794	55	50	0.527	0	0.527	0			
35796	55	50	0.533	0	0.533	0			
35797	55	50	0.532	0	0.532	0			
35799	55	50	0.531	0	0.531	0			
35800	55	50	0.527	0	0.527	0			
35802	55	50	0.53	0	0.53	0			
35803	55	50	0.53	0	0.53	0			
35805	55	50	0.534	0	0.534	0			
35806	55	50	0.533	0	0.533	0			
35808	55	50	0.53	0	0.53	0			
35809	55	50	0.53	0	0.53	0			
35811	55	50	0.531	0	0.531	0			
35812	55	50	0.53	0	0.53	0			
35814	55	50	0.528	0	0.528	0			
35815	55	50	0.531	0	0.531	0			
35817	55	50	0.527	0	0.527	0			
35818	55	50	0.532	0	0.532	0			
35820	55	50	0.528	0	0.528	0			
35821	55	50	0.539	0	0.539	0			
35823	55	50	0.527	0	0.527	0			
35824	55	50	0.532	0	0.532	0			
35826	55	50	0.535	0	0.535	0			
35827	55	50	0.525	0	0.525	0			
35829	55	50	0.53	0	0.53	0			
35830	55	50	0.528	0	0.528	0			
35832	55	50	0.533	0	0.533	0			
35833	55	50	0.534	0	0.534	0			
35835	55	50	0.53	0	0.53	0			
35836	55	50	0.524	0	0.524	0			
35838	55	50	0.528	0	0.528	0			
35839	55	50	0.531	0	0.531	0			
35841	55	50	0.525	0	0.525	0			
35842	55	50	0.532	0	0.532	0			
35844	55	50	0.534	0	0.534	0			
35845	55	50	0.528	0	0.528	0			
35847	55	50	0.529	0	0.529	0			
35848	55	50	0.53	0	0.53	0			
35850	55	50	0.528	0	0.528	0			
35851	55	50	0.528	0	0.528	0			
35853	55	50	0.53	0	0.53	0			
35854	55	50	0.523	0	0.523	0			
35856	55	50	0.528	0	0.528	0			
35857	55	50	0.536	0	0.536	0			
35859	55	50	0.526	0	0.526	0			
35860	55	50	0.527	0	0.527	0			
35862	55	50	0.529	0	0.529	0			
35863	55	50	0.532	0	0.532	0			
35865	55	50	0.522	0	0.522	0			
35866	55	50	0.528	0	0.528	0			
35868	55	50	0.526	0	0.526	0			
35869	55	50	0.523	0	0.523	0			
35871	55	50	0.531	0	0.531	0			
35872	55	50	0.529	0	0.529	0			
35874	55	50	0.523	0	0.523	0			
35875	55	50	0.523	0	0.523	0			
35877	55	50	0.531	0	0.531	0			
35878	55	50	0.53	0	0.53	0			
35880	55	50	0.526	0	0.526	0			
35881	55	50	0.524	0	0.524	0			
35883	55	50	0.529	0	0.529	0			
35884	55	50	0.528	0	0.528	0			
35886	55	50	0.531	0	0.531	0			
35887	55	50	0.528	0	0.528	0			
35889	55	50	0.531	0	0.531	0			
35890	55	50	0.526	0	0.526	0			
35892	55	50	0.533	0	0.533	0			
35893	55	50	0.527	0	0.527	0			
35895	55	50	0.529	0	0.529	0			
35896	55	50	0.526	0	0.526	0			
35898	55	50	0.525	0	0.525	0			
35899	55	50	0.53	0	0.53	0			
35901	55	50	0.529	0	0.529	0			
35902	55	50	0.522	0	0.522	0			
35904	55	50	0.526	0	0.526	0			
35905	55	50	0.533	0	0.533	0			
35907	55	50	0.529	0	0.529	0			
35908	55	50	0.531	0	0.531	0			
35910	55	50	0.53	0	0.53	0			
35911	55	50	0.526	0	0.526	0			
35913	55	50	0.531	0	0.531	0			
35914	55	50	0.525	0	0.525	0			
35916	55	50	0.532	0	0.532	0			
35917	55	50	0.527	0	0.527	0			
35919	55	50	0.533	0	0.533	0			
35920	55	50	0.524	0	0.524	0			
35922	55	50	0.521	0	0.521	0			
35923	55	50	0.523	0	0.523	0			
35925	55	50	0.526	0	0.526	0			
35926	55	50	0.523	0	0.523	0			
35928	55	50	0.534	0	0.534	0			
35929	55	50	0.525	0	0.525	0			
35931	55	50	0.521	0	0.521	0			
35932	55	50	0.521	0	0.521	0			
35934	55	50	0.528	0	0.528	0			
35935	55	50	0.526	0	0.526	0			
35937	55	50	0.523	0	0.523	0			
35938	55	50	0.525	0	0.525	0			
35940	55	50	0.527	0	0.527	0			
35941	55	50	0.527	0	0.527	0			
35943	55	50	0.524	0	0.524	0			
35944	55	50	0.522	0	0.522	0			
35946	55	50	0.523	0	0.523	0			
35947	55	50	0.532	0	0.532	0			
35949	55	50	0.53	0	0.53	0			
35950	55	50	0.529	0	0.529	0			
35952	55	50	0.525	0	0.525	0			
35953	55	50	0.526	0	0.526	0			
35955	55	50	0.524	0	0.524	0			
35956	55	50	0.524	0	0.524	0			
35958	55	50	0.531	0	0.531	0			
35959	55	50	0.535	0	0.535	0			
35961	55	50	0.518	0	0.518	0			
35962	55	50	0.529	0	0.529	0			
35964	55	50	0.53	0	0.53	0			
35965	55	50	0.525	0	0.525	0			
35967	55	50	0.527	0	0.527	0			
35968	55	50	0.527	0	0.527	0			
35970	55	50	0.53	0	0.53	0			
35971	55	50	0.526	0	0.526	0			
35973	55	50	0.528	0	0.528	0			
35974	55	50	0.538	0	0.538	0			
35976	55	50	0.532	0	0.532	0			
35977	55	50	0.524	0	0.524	0			
35979	55	50	0.528	0	0.528	0			
35980	55	50	0.533	0	0.533	0			
35982	55	50	0.531	0	0.531	0			
35983	55	50	0.529	0	0.529	0			
35985	55	50	0.534	0	0.534	0			
35986	55	50	0.531	0	0.531	0			
35988	55	50	0.531	0	0.531	0			
35989	55	50	0.534	0	0.534	0			
35991	55	50	0.536	0	0.536	0			
35992	55	50	0.524	0	0.524	0			
35994	55	50	0.529	0	0.529	0			
35995	55	50	0.533	0	0.533	0			
35997	55	50	0.529	0	0.529	0			
35998	55	50	0.532	0	0.532	0			
36000	55	50	0.532	0	0.532	0			
36001	55	50	0.526	0	0.526	0			
36003	55	50	0.528	0	0.528	0			
36004	55	50	0.533	0	0.533	0			
36006	55	50	0.529	0	0.529	0			
36007	55	50	0.524	0	0.524	0			
36009	55	50	0.526	0	0.526	0			
36010	55	50	0.531	0	0.531	0			
36012	55	50	0.528	0	0.528	0			
36013	55	50	0.529	0	0.529	0			
36015	55	50	0.529	0	0.529	0			
36016	55	50	0.536	0	0.536	0			
36018	55	50	0.53	0	0.53	0			
36019	55	50	0.527	0	0.527	0			
36021	55	50	0.533	0	0.533	0			
36022	55	50	0.532	0	0.532	0			
36024	55	50	0.532	0	0.532	0			
36025	55	50	0.532	0	0.532	0			
36027	55	50	0.536	0	0.536	0			
36028	55	50	0.529	0	0.529	0			
36030	55	50	0.537	0	0.537	0			
36031	55	50	0.529	0	0.529	0			
36033	55	50	0.531	0	0.531	0			
36034	55	50	0.535	0	0.535	0			
36036	55	50	0.527	0	0.527	0			
36037	55	50	0.531	0	0.531	0			
36039	55	50	0.526	0	0.526	0			
36040	55	50	0.528	0	0.528	0			
36042	55	50	0.528	0	0.528	0			
36043	55	50	0.531	0	0.531	0			
36045	55	50	0.534	0	0.534	0			
36046	55	50	0.533	0	0.533	0			
36048	55	50	0.531	0	0.531	0			
36049	55	50	0.535	0	0.535	0			
36051	55	50	0.532	0	0.532	0			
36052	55	50	0.534	0	0.534	0			
36054	55	50	0.531	0	0.531	0			
36055	55	50	0.536	0	0.536	0			
36057	55	50	0.522	0	0.522	0			
36058	55	50	0.53	0	0.53	0			
36060	55	50	0.529	0	0.529	0			
36061	55	50	0.531	0	0.531	0			
36063	55	50	0.529	0	0.529	0			
36064	55	50	0.531	0	0.531	0			
36066	55	50	0.529	0	0.529	0			
36067	55	50	0.53	0	0.53	0			
36069	55	50	0.53	0	0.53	0			
36070	55	50	0.534	0	0.534	0			
36072	55	50	0.536	0	0.536	0			
36074	55	50	0.524	0	0.524	0			
36075	55	50	0.53	0	0.53	0			
36076	55	50	0.532	0	0.532	0			
36078	55	50	0.532	0	0.532	0			
36080	55	50	0.527	0	0.527	0			
36081	55	50	0.537	0	0.537	0			
36083	55	50	0.532	0	0.532	0			
36084	55	50	0.531	0	0.531	0			
36086	55	50	0.532	0	0.532	0			
36087	55	50	0.535	0	0.535	0			
36089	55	50	0.534	0	0.534	0			
36090	55	50	0.53	0	0.53	0			
36092	55	50	0.532	0	0.532	0			
36093	55	50	0.538	0	0.538	0			
36095	55	50	0.531	0	0.531	0			
36096	55	50	0.532	0	0.532	0			
36098	55	50	0.538	0	0.538	0			
36099	55	50	0.529	0	0.529	0			
36101	55	50	0.535	0	0.535	0			
36102	55	50	0.536	0	0.536	0			
36104	55	50	0.534	0	0.534	0			
36105	55	50	0.536	0	0.536	0			
36107	55	50	0.537	0	0.537	0			
36108	55	50	0.538	0	0.538	0			
36110	55	50	0.53	0	0.53	0			
36111	55	50	0.535	0	0.535	0			
36113	55	50	0.532	0	0.532	0			
36114	55	50	0.528	0	0.528	0			
36116	55	50	0.53	0	0.53	0			
36117	55	50	0.533	0	0.533	0			
36119	55	50	0.535	0	0.535	0			
36120	55	50	0.535	0	0.535	0			
36122	55	50	0.535	0	0.535	0			
36123	55	50	0.536	0	0.536	0			
36125	55	50	0.544	0	0.544	0			
36126	55	50	0.53	0	0.53	0			
36128	55	50	0.533	0	0.533	0			
36129	55	50	0.529	0	0.529	0			
36131	55	50	0.532	0	0.532	0			
36132	55	50	0.535	0	0.535	0			
36134	55	50	0.531	0	0.531	0			
36135	55	50	0.527	0	0.527	0			
36137	55	50	0.533	0	0.533	0			
36138	55	50	0.532	0	0.532	0			
36140	55	50	0.536	0	0.536	0			
36141	55	50	0.526	0	0.526	0			
36143	55	50	0.538	0	0.538	0			
36144	55	50	0.531	0	0.531	0			
36146	55	50	0.525	0	0.525	0			
36147	55	50	0.53	0	0.53	0			
36149	55	50	0.531	0	0.531	0			
36150	55	50	0.532	0	0.532	0			
36152	55	50	0.527	0	0.527	0			
36153	55	50	0.524	0	0.524	0			
36155	55	50	0.53	0	0.53	0			
36156	55	50	0.531	0	0.531	0			
36158	55	50	0.53	0	0.53	0			
36159	55	50	0.527	0	0.527	0			
36161	55	50	0.529	0	0.529	0			
36162	55	50	0.524	0	0.524	0			
36164	55	50	0.533	0	0.533	0			
36165	55	50	0.527	0	0.527	0			
36167	55	50	0.532	0	0.532	0			
36168	55	50	0.528	0	0.528	0			
36170	55	50	0.525	0	0.525	0			
36171	55	50	0.526	0	0.526	0			
36173	55	50	0.525	0	0.525	0			
36174	55	50	0.52	0	0.52	0			
36176	55	50	0.532	0	0.532	0			
36177	55	50	0.53	0	0.53	0			
36179	55	50	0.538	0	0.538	0			
36180	55	50	0.529	0	0.529	0			
36182	55	50	0.526	0	0.526	0			
36183	55	50	0.529	0	0.529	0			
36185	55	50	0.524	0	0.524	0			
36186	55	50	0.526	0	0.526	0			
36188	55	50	0.526	0	0.526	0			
36189	55	50	0.528	0	0.528	0			
36191	55	50	0.528	0	0.528	0			
36192	55	50	0.53	0	0.53	0			
36194	55	50	0.526	0	0.526	0			
36195	55	50	0.523	0	0.523	0			
36197	55	50	0.526	0	0.526	0			
36198	55	50	0.527	0	0.527	0			
36200	55	50	0.527	0	0.527	0			
36201	55	50	0.524	0	0.524	0			
36203	55	50	0.531	0	0.531	0			
36204	55	50	0.525	0	0.525	0			
36206	55	50	0.527	0	0.527	0			
36207	55	50	0.53	0	0.53	0			
36209	55	50	0.522	0	0.522	0			
36210	55	50	0.531	0	0.531	0			
36212	55	50	0.525	0	0.525	0			
36213	55	50	0.528	0	0.528	0			
36215	55	50	0.524	0	0.524	0			
36216	55	50	0.532	0	0.532	0			
36218	55	50	0.527	0	0.527	0			
36219	55	50	0.526	0	0.526	0			
36221	55	50	0.523	0	0.523	0			
36222	55	50	0.522	0	0.522	0			
36224	55	50	0.525	0	0.525	0			
36225	55	50	0.521	0	0.521	0			
36227	55	50	0.528	0	0.528	0			
36228	55	50	0.519	0	0.519	0			
36230	55	50	0.522	0	0.522	0			
36231	55	50	0.527	0	0.527	0			
36233	55	50	0.521	0	0.521	0			
36234	55	50	0.527	0	0.527	0			
36236	55	50	0.526	0	0.526	0			
36237	55	50	0.523	0	0.523	0			
36239	55	50	0.524	0	0.524	0			
36240	55	50	0.519	0	0.519	0			
36242	55	50	0.527	0	0.527	0			
36243	55	50	0.523	0	0.523	0			
36245	55	50	0.534	0	0.534	0			
36246	55	50	0.52	0	0.52	0			
36248	55	50	0.531	0	0.531	0			
36249	55	50	0.53	0	0.53	0			
36251	55	50	0.523	0	0.523	0			
36252	55	50	0.525	0	0.525	0			
36254	55	50	0.526	0	0.526	0			
36255	55	50	0.522	0	0.522	0			
36257	55	50	0.529	0	0.529	0			
36258	55	50	0.531	0	0.531	0			
36260	55	50	0.524	0	0.524	0			
36261	55	50	0.521	0	0.521	0			
36263	55	50	0.529	0	0.529	0			
36264	55	50	0.521	0	0.521	0			
36266	55	50	0.522	0	0.522	0			
36267	55	50	0.527	0	0.527	0			
36269	55	50	0.523	0	0.523	0			
36271	55	50	0.521	0	0.521	0			
36272	55	50	0.532	0	0.532	0			
36273	55	50	0.53	0	0.53	0			
36275	55	50	0.537	0	0.537	0			
36276	55	50	0.533	0	0.533	0			
36278	55	50	0.538	0	0.538	0			
36279	55	50	0.545	0	0.545	0			
36281	55	50	0.532	0	0.532	0			
36282	55	50	0.532	0	0.532	0			
36284	55	50	0.541	0	0.541	0			
36285	55	50	0.535	0	0.535	0			
36287	55	50	0.529	0	0.529	0			
36288	55	50	0.538	0	0.538	0			
36290	55	50	0.531	0	0.531	0			
36291	55	50	0.534	0	0.534	0			
36293	55	50	0.531	0	0.531	0			
36294	55	50	0.531	0	0.531	0			
36296	55	50	0.527	0	0.527	0			
36297	55	50	0.524	0	0.524	0			
36299	55	50	0.525	0	0.525	0			
36300	55	50	0.527	0	0.527	0			
36302	55	50	0.524	0	0.524	0			
36303	55	50	0.526	0	0.526	0			
36305	55	50	0.533	0	0.533	0			
36306	55	50	0.528	0	0.528	0			
36308	55	50	0.531	0	0.531	0			
36309	55	50	0.525	0	0.525	0			
36310	55	50	0.528	0	0.528	0			
36312	55	50	0.532	0	0.532	0			
36314	55	50	0.525	0	0.525	0			
36315	55	50	0.528	0	0.528	0			
36316	55	50	0.529	0	0.529	0			
36318	55	50	0.529	0	0.529	0			
36319	55	50	0.527	0	0.527	0			
36321	55	50	0.528	0	0.528	0			
36322	55	50	0.532	0	0.532	0			
36324	55	50	0.529	0	0.529	0			
36325	55	50	0.528	0	0.528	0			
36327	55	50	0.534	0	0.534	0			
36328	55	50	0.53	0	0.53	0			
36330	55	50	0.528	0	0.528	0			
36331	55	50	0.524	0	0.524	0			
36333	55	50	0.526	0	0.526	0			
36334	55	50	0.53	0	0.53	0			
36336	55	50	0.531	0	0.531	0			
36337	55	50	0.528	0	0.528	0			
36339	55	50	0.531	0	0.531	0			
36340	55	50	0.53	0	0.53	0			
36342	55	50	0.528	0	0.528	0			
36343	55	50	0.528	0	0.528	0			
36345	55	50	0.533	0	0.533	0			
36346	55	50	0.525	0	0.525	0			
36348	55	50	0.528	0	0.528	0			
36349	55	50	0.538	0	0.538	0			
36351	55	50	0.528	0	0.528	0			
36352	55	50	0.531	0	0.531	0			
36354	55	50	0.528	0	0.528	0			
36355	55	50	0.533	0	0.533	0			
36357	55	50	0.524	0	0.524	0			
36358	55	50	0.526	0	0.526	0			
36360	55	50	0.526	0	0.526	0			
36361	55	50	0.532	0	0.532	0			
36363	55	50	0.528	0	0.528	0			
36364	55	50	0.53	0	0.53	0			
36366	55	50	0.528	0	0.528	0			
36367	55	50	0.532	0	0.532	0			
36369	55	50	0.527	0	0.527	0			
36370	55	50	0.524	0	0.524	0			
36372	55	50	0.527	0	0.527	0			
36373	55	50	0.528	0	0.528	0			
36375	55	50	0.522	0	0.522	0			
36376	55	50	0.526	0	0.526	0			
36378	55	50	0.526	0	0.526	0			
36379	55	50	0.523	0	0.523	0			
36381	55	50	0.528	0	0.528	0			
36382	55	50	0.519	0	0.519	0			
36384	55	50	0.525	0	0.525	0			
36385	55	50	0.524	0	0.524	0			
36387	55	50	0.523	0	0.523	0			
36388	55	50	0.532	0	0.532	0			
36390	55	50	0.53	0	0.53	0			
36391	55	50	0.522	0	0.522	0			
36393	55	50	0.527	0	0.527	0			
36394	55	50	0.535	0	0.535	0			
36396	55	50	0.529	0	0.529	0			
36397	55	50	0.526	0	0.526	0			
36398	55	50	0.528	0	0.528	0			
36400	55	50	0.528	0	0.528	0			
36402	55	50	0.531	0	0.531	0			
36403	55	50	0.527	0	0.527	0			
36404	55	50	0.533	0	0.533	0			
36406	55	50	0.524	0	0.524	0			
36407	55	50	0.535	0	0.535	0			
36409	55	50	0.522	0	0.522	0			
36410	55	50	0.525	0	0.525	0			
36412	55	50	0.533	0	0.533	0			
36413	55	50	0.527	0	0.527	0			
36415	55	50	0.537	0	0.537	0			
36416	55	50	0.528	0	0.528	0			
36418	55	50	0.53	0	0.53	0			
36419	55	50	0.53	0	0.53	0			
36421	55	50	0.525	0	0.525	0			
36422	55	50	0.53	0	0.53	0			
36424	55	50	0.53	0	0.53	0			
36425	55	50	0.528	0	0.528	0			
36427	55	50	0.529	0	0.529	0			
36428	55	50	0.528	0	0.528	0			
36430	55	50	0.529	0	0.529	0			
36431	55	50	0.529	0	0.529	0			
36433	55	50	0.532	0	0.532	0			
36434	55	50	0.539	0	0.539	0			
36436	55	50	0.53	0	0.53	0			
36437	55	50	0.533	0	0.533	0			
36439	55	50	0.531	0	0.531	0			
36440	55	50	0.531	0	0.531	0			
36442	55	50	0.531	0	0.531	0			
36443	55	50	0.527	0	0.527	0			
36445	55	50	0.527	0	0.527	0			
36446	55	50	0.534	0	0.534	0			
36448	55	50	0.527	0	0.527	0			
36449	55	50	0.53	0	0.53	0			
36451	55	50	0.531	0	0.531	0			
36452	55	50	0.53	0	0.53	0			
36454	55	50	0.528	0	0.528	0			
36455	55	50	0.531	0	0.531	0			
36457	55	50	0.528	0	0.528	0			
36458	55	50	0.535	0	0.535	0			
36460	55	50	0.535	0	0.535	0			
36461	55	50	0.528	0	0.528	0			
36463	55	50	0.532	0	0.532	0			
36464	55	50	0.537	0	0.537	0			
36466	55	50	0.53	0	0.53	0			
36467	55	50	0.532	0	0.532	0			
36469	55	50	0.537	0	0.537	0			
36470	55	50	0.535	0	0.535	0			
36472	55	50	0.527	0	0.527	0			
36473	55	50	0.529	0	0.529	0			
36475	55	50	0.533	0	0.533	0			
36476	55	50	0.531	0	0.531	0			
36478	55	50	0.536	0	0.536	0			
36479	55	50	0.53	0	0.53	0			
36481	55	50	0.528	0	0.528	0			
36482	55	50	0.536	0	0.536	0			
36484	55	50	0.538	0	0.538	0			
36485	55	50	0.526	0	0.526	0			
36486	55	50	0.53	0	0.53	0			
36488	55	50	0.537	0	0.537	0			
36490	55	50	0.532	0	0.532	0			
36491	55	50	0.533	0	0.533	0			
36492	55	50	0.528	0	0.528	0			
36494	55	50	0.533	0	0.533	0			
36495	55	50	0.527	0	0.527	0			
36497	55	50	0.53	0	0.53	0			
36498	55	50	0.531	0	0.531	0			
36500	55	50	0.534	0	0.534	0			
36501	55	50	0.531	0	0.531	0			
36503	55	50	0.532	0	0.532	0			
36504	55	50	0.536	0	0.536	0			
36506	55	50	0.533	0	0.533	0			
36507	55	50	0.529	0	0.529	0			
36509	55	50	0.529	0	0.529	0			
36510	55	50	0.535	0	0.535	0			
36512	55	50	0.53	0	0.53	0			
36513	55	50	0.533	0	0.533	0			
36515	55	50	0.529	0	0.529	0			
36516	55	50	0.529	0	0.529	0			
36518	55	50	0.535	0	0.535	0			
36519	55	50	0.534	0	0.534	0			
36521	55	50	0.532	0	0.532	0			
36522	55	50	0.533	0	0.533	0			
36524	55	50	0.527	0	0.527	0			
36525	55	50	0.525	0	0.525	0			
36527	55	50	0.527	0	0.527	0			
36528	55	50	0.529	0	0.529	0			
36530	55	50	0.524	0	0.524	0			
36531	55	50	0.534	0	0.534	0			
36533	55	50	0.535	0	0.535	0			
36534	55	50	0.528	0	0.528	0			
36536	55	50	0.531	0	0.531	0			
36537	55	50	0.533	0	0.533	0			
36539	55	50	0.526	0	0.526	0			
36540	55	50	0.531	0	0.531	0			
36542	55	50	0.528	0	0.528	0			
36543	55	50	0.534	0	0.534	0			
36545	55	50	0.536	0	0.536	0			
36546	55	50	0.533	0	0.533	0			
36548	55	50	0.539	0	0.539	0			
36549	55	50	0.528	0	0.528	0			
36551	55	50	0.534	0	0.534	0			
36552	55	50	0.532	0	0.532	0			
36554	55	50	0.533	0	0.533	0			
36555	55	50	0.532	0	0.532	0			
36557	55	50	0.531	0	0.531	0			
36558	55	50	0.527	0	0.527	0			
36560	55	50	0.527	0	0.527	0			
36561	55	50	0.528	0	0.528	0			
36563	55	50	0.53	0	0.53	0			
36564	55	50	0.532	0	0.532	0			
36566	55	50	0.533	0	0.533	0			
36567	55	50	0.526	0	0.526	0			
36569	55	50	0.53	0	0.53	0			
36570	55	50	0.53	0	0.53	0			
36571	55	50	0.529	0	0.529	0			
36573	55	50	0.531	0	0.531	0			
36574	55	50	0.532	0	0.532	0			
36576	55	50	0.528	0	0.528	0			
36577	55	50	0.523	0	0.523	0			
36579	55	50	0.531	0	0.531	0			
36580	55	50	0.529	0	0.529	0			
