4195	65	50	1.549	0	1.549	0						
4196	65	50	1.544	0	1.544	0						
4198	65	50	1.551	0	1.551	0						
4199	65	50	1.551	0	1.551	0						
4201	65	50	1.541	0	1.541	0						
4202	65	50	1.551	0	1.551	0						
4204	65	50	1.544	0	1.544	0						
4205	65	50	1.542	0	1.542	0						
4207	65	50	1.544	0	1.544	0						
4208	65	50	1.546	0	1.546	0						
4210	65	50	1.554	0	1.554	0						
4212	65	50	1.538	0	1.538	0						
4213	65	50	1.551	0	1.551	0						
4215	65	50	1.549	0	1.549	0						
4216	65	50	1.545	0	1.545	0						
4218	65	50	1.55	0	1.55	0						
4219	65	50	1.545	0	1.545	0						
4221	65	50	1.547	0	1.547	0						
4222	65	50	1.543	0	1.543	0						
4224	65	50	1.543	0	1.543	0						
4225	65	50	1.548	0	1.548	0						
4227	65	50	1.55	0	1.55	0						
4228	65	50	1.545	0	1.545	0						
4229	65	50	1.544	0	1.544	0						
4231	65	50	1.548	0	1.548	0						
4233	65	50	1.54	0	1.54	0						
4234	65	50	1.545	0	1.545	0						
4236	65	50	1.547	0	1.547	0						
4237	65	50	1.546	0	1.546	0						
4239	65	50	1.545	0	1.545	0						
4240	65	50	1.549	0	1.549	0						
4242	65	50	1.547	0	1.547	0						
4243	65	50	1.548	0	1.548	0						
4245	65	50	1.551	0	1.551	0						
4246	65	50	1.564	0	1.564	0						
4247	65	50	1.558	0	1.558	0						
4249	65	50	1.559	0	1.559	0						
4250	65	50	1.547	0	1.547	0						
4252	65	50	1.555	0	1.555	0						
4253	65	50	1.562	0	1.562	0						
4255	65	50	1.547	0	1.547	0						
4256	65	50	1.552	0	1.552	0						
4258	65	50	1.551	0	1.551	0						
4259	65	50	1.556	0	1.556	0						
4261	65	50	1.549	0	1.549	0						
4262	65	50	1.548	0	1.548	0						
4264	65	50	1.544	0	1.544	0						
4265	65	50	1.546	0	1.546	0						
4267	65	50	1.553	0	1.553	0						
4268	65	50	1.551	0	1.551	0						
4270	65	50	1.541	0	1.541	0						
4271	65	50	1.548	0	1.548	0						
4273	65	50	1.545	0	1.545	0						
4274	65	50	1.547	0	1.547	0						
4276	65	50	1.553	0	1.553	0						
4277	65	50	1.54	0	1.54	0						
4279	65	50	1.554	0	1.554	0						
4280	65	50	1.558	0	1.558	0						
4282	65	50	1.546	0	1.546	0						
4283	65	50	1.553	0	1.553	0						
4285	65	50	1.546	0	1.546	0						
4286	65	50	1.55	0	1.55	0						
4288	65	50	1.552	0	1.552	0						
4289	65	50	1.543	0	1.543	0						
4291	65	50	1.55	0	1.55	0						
4292	65	50	1.549	0	1.549	0						
4294	65	50	1.552	0	1.552	0						
4295	65	50	1.544	0	1.544	0						
4297	65	50	1.551	0	1.551	0						
4298	65	50	1.541	0	1.541	0						
4299	65	50	1.552	0	1.552	0						
4301	65	50	1.55	0	1.55	0						
4302	65	50	1.544	0	1.544	0						
4304	65	50	1.553	0	1.553	0						
4305	65	50	1.547	0	1.547	0						
4307	65	50	1.546	0	1.546	0						
4308	65	50	1.555	0	1.555	0						
4310	65	50	1.541	0	1.541	0						
4311	65	50	1.55	0	1.55	0						
4313	65	50	1.547	0	1.547	0						
4314	65	50	1.548	0	1.548	0						
4316	65	50	1.554	0	1.554	0						
4317	65	50	1.539	0	1.539	0						
4319	65	50	1.54	0	1.54	0						
4320	65	50	1.551	0	1.551	0						
4322	65	50	1.546	0	1.546	0						
4323	65	50	1.541	0	1.541	0						
4325	65	50	1.549	0	1.549	0						
4326	65	50	1.541	0	1.541	0						
4328	65	50	1.536	0	1.536	0						
4329	65	50	1.538	0	1.538	0						
4331	65	50	1.533	0	1.533	0						
4332	65	50	1.546	0	1.546	0						
4334	65	50	1.549	0	1.549	0						
4335	65	50	1.549	0	1.549	0						
4337	65	50	1.548	0	1.548	0						
4338	65	50	1.547	0	1.547	0						
4340	65	50	1.549	0	1.549	0						
4341	65	50	1.541	0	1.541	0						
4343	65	50	1.545	0	1.545	0						
4344	65	50	1.547	0	1.547	0						
4346	65	50	1.548	0	1.548	0						
4347	65	50	1.544	0	1.544	0						
4349	65	50	1.544	0	1.544	0						
4350	65	50	1.551	0	1.551	0						
4352	65	50	1.541	0	1.541	0						
4353	65	50	1.543	0	1.543	0						
4355	65	50	1.552	0	1.552	0						
4356	65	50	1.551	0	1.551	0						
4358	65	50	1.539	0	1.539	0						
4359	65	50	1.543	0	1.543	0						
4361	65	50	1.537	0	1.537	0						
4362	65	50	1.549	0	1.549	0						
4364	65	50	1.542	0	1.542	0						
4365	65	50	1.538	0	1.538	0						
4367	65	50	1.547	0	1.547	0						
4368	65	50	1.544	0	1.544	0						
4370	65	50	1.546	0	1.546	0						
4371	65	50	1.544	0	1.544	0						
4373	65	50	1.537	0	1.537	0						
4374	65	50	1.544	0	1.544	0						
4376	65	50	1.544	0	1.544	0						
4377	65	50	1.54	0	1.54	0						
4379	65	50	1.543	0	1.543	0						
4380	65	50	1.54	0	1.54	0						
4382	65	50	1.545	0	1.545	0						
4383	65	50	1.547	0	1.547	0						
4385	65	50	1.549	0	1.549	0						
4386	65	50	1.537	0	1.537	0						
4388	65	50	1.539	0	1.539	0						
4389	65	50	1.548	0	1.548	0						
4391	65	50	1.544	0	1.544	0						
4392	65	50	1.542	0	1.542	0						
4393	65	50	1.542	0	1.542	0						
4395	65	50	1.543	0	1.543	0						
4396	65	50	1.55	0	1.55	0						
4398	65	50	1.546	0	1.546	0						
4399	65	50	1.541	0	1.541	0						
4401	65	50	1.537	0	1.537	0						
4402	65	50	1.541	0	1.541	0						
4404	65	50	1.533	0	1.533	0						
4405	65	50	1.542	0	1.542	0						
4407	65	50	1.543	0	1.543	0						
4408	65	50	1.549	0	1.549	0						
4410	65	50	1.541	0	1.541	0						
4411	65	50	1.547	0	1.547	0						
4413	65	50	1.551	0	1.551	0						
4414	65	50	1.548	0	1.548	0						
4416	65	50	1.547	0	1.547	0						
4417	65	50	1.538	0	1.538	0						
4419	65	50	1.542	0	1.542	0						
4420	65	50	1.544	0	1.544	0						
4422	65	50	1.544	0	1.544	0						
4423	65	50	1.539	0	1.539	0						
4425	65	50	1.54	0	1.54	0						
4426	65	50	1.543	0	1.543	0						
4428	65	50	1.543	0	1.543	0						
4429	65	50	1.544	0	1.544	0						
4431	65	50	1.544	0	1.544	0						
4432	65	50	1.551	0	1.551	0						
4434	65	50	1.547	0	1.547	0						
4435	65	50	1.548	0	1.548	0						
4437	65	50	1.537	0	1.537	0						
4438	65	50	1.552	0	1.552	0						
4440	65	50	1.541	0	1.541	0						
4441	65	50	1.541	0	1.541	0						
4443	65	50	1.547	0	1.547	0						
4444	65	50	1.543	0	1.543	0						
4446	65	50	1.546	0	1.546	0						
4447	65	50	1.541	0	1.541	0						
4449	65	50	1.538	0	1.538	0						
4450	65	50	1.54	0	1.54	0						
4452	65	50	1.546	0	1.546	0						
4453	65	50	1.54	0	1.54	0						
4455	65	50	1.549	0	1.549	0						
4456	65	50	1.542	0	1.542	0						
4458	65	50	1.543	0	1.543	0						
4459	65	50	1.544	0	1.544	0						
4461	65	50	1.544	0	1.544	0						
4462	65	50	1.544	0	1.544	0						
4464	65	50	1.536	0	1.536	0						
4465	65	50	1.544	0	1.544	0						
4467	65	50	1.54	0	1.54	0						
4468	65	50	1.548	0	1.548	0						
4470	65	50	1.541	0	1.541	0						
4471	65	50	1.544	0	1.544	0						
4473	65	50	1.539	0	1.539	0						
4474	65	50	1.542	0	1.542	0						
4476	65	50	1.539	0	1.539	0						
4477	65	50	1.546	0	1.546	0						
4479	65	50	1.536	0	1.536	0						
4480	65	50	1.541	0	1.541	0						
4482	65	50	1.55	0	1.55	0						
4483	65	50	1.533	0	1.533	0						
4485	65	50	1.545	0	1.545	0						
4486	65	50	1.546	0	1.546	0						
4488	65	50	1.539	0	1.539	0						
4489	65	50	1.534	0	1.534	0						
4491	65	50	1.547	0	1.547	0						
4492	65	50	1.546	0	1.546	0						
4493	65	50	1.541	0	1.541	0						
4495	65	50	1.549	0	1.549	0						
4497	65	50	1.543	0	1.543	0						
4498	65	50	1.548	0	1.548	0						
4499	65	50	1.538	0	1.538	0						
4501	65	50	1.541	0	1.541	0						
4502	65	50	1.533	0	1.533	0						
4504	65	50	1.54	0	1.54	0						
4505	65	50	1.552	0	1.552	0						
4507	65	50	1.54	0	1.54	0						
4508	65	50	1.551	0	1.551	0						
4510	65	50	1.546	0	1.546	0						
4511	65	50	1.54	0	1.54	0						
4513	65	50	1.538	0	1.538	0						
4514	65	50	1.547	0	1.547	0						
4516	65	50	1.548	0	1.548	0						
4517	65	50	1.541	0	1.541	0						
4519	65	50	1.55	0	1.55	0						
4520	65	50	1.539	0	1.539	0						
4522	65	50	1.534	0	1.534	0						
4523	65	50	1.542	0	1.542	0						
4525	65	50	1.544	0	1.544	0						
4526	65	50	1.548	0	1.548	0						
4528	65	50	1.532	0	1.532	0						
4529	65	50	1.543	0	1.543	0						
4531	65	50	1.543	0	1.543	0						
4532	65	50	1.544	0	1.544	0						
4534	65	50	1.543	0	1.543	0						
4535	65	50	1.547	0	1.547	0						
4537	65	50	1.541	0	1.541	0						
4538	65	50	1.545	0	1.545	0						
4540	65	50	1.543	0	1.543	0						
4541	65	50	1.529	0	1.529	0						
4543	65	50	1.546	0	1.546	0						
4544	65	50	1.544	0	1.544	0						
4546	65	50	1.548	0	1.548	0						
4547	65	50	1.541	0	1.541	0						
4549	65	50	1.551	0	1.551	0						
4550	65	50	1.546	0	1.546	0						
4552	65	50	1.541	0	1.541	0						
4553	65	50	1.541	0	1.541	0						
4555	65	50	1.545	0	1.545	0						
4556	65	50	1.545	0	1.545	0						
4558	65	50	1.54	0	1.54	0						
4559	65	50	1.544	0	1.544	0						
4561	65	50	1.539	0	1.539	0						
4562	65	50	1.538	0	1.538	0						
4564	65	50	1.536	0	1.536	0						
4565	65	50	1.544	0	1.544	0						
4567	65	50	1.551	0	1.551	0						
4568	65	50	1.551	0	1.551	0						
4570	65	50	1.539	0	1.539	0						
4571	65	50	1.542	0	1.542	0						
4573	65	50	1.542	0	1.542	0						
4574	65	50	1.544	0	1.544	0						
4576	65	50	1.541	0	1.541	0						
4577	65	50	1.537	0	1.537	0						
4579	65	50	1.542	0	1.542	0						
4580	65	50	1.552	0	1.552	0						
4582	65	50	1.532	0	1.532	0						
4583	65	50	1.538	0	1.538	0						
4585	65	50	1.549	0	1.549	0						
4586	65	50	1.545	0	1.545	0						
4587	65	50	1.547	0	1.547	0						
4589	65	50	1.542	0	1.542	0						
4591	65	50	1.544	0	1.544	0						
4592	65	50	1.545	0	1.545	0						
4594	65	50	1.548	0	1.548	0						
4595	65	50	1.541	0	1.541	0						
4597	65	50	1.543	0	1.543	0						
4598	65	50	1.544	0	1.544	0						
4599	65	50	1.542	0	1.542	0						
4601	65	50	1.555	0	1.555	0						
4602	65	50	1.546	0	1.546	0						
4604	65	50	1.543	0	1.543	0						
4605	65	50	1.541	0	1.541	0						
4607	65	50	1.534	0	1.534	0						
4608	65	50	1.548	0	1.548	0						
4610	65	50	1.547	0	1.547	0						
4611	65	50	1.54	0	1.54	0						
4613	65	50	1.542	0	1.542	0						
4614	65	50	1.542	0	1.542	0						
4616	65	50	1.544	0	1.544	0						
4617	65	50	1.537	0	1.537	0						
4619	65	50	1.548	0	1.548	0						
4620	65	50	1.546	0	1.546	0						
4622	65	50	1.539	0	1.539	0						
4623	65	50	1.545	0	1.545	0						
4625	65	50	1.546	0	1.546	0						
4626	65	50	1.553	0	1.553	0						
4628	65	50	1.541	0	1.541	0						
4629	65	50	1.546	0	1.546	0						
4631	65	50	1.54	0	1.54	0						
4632	65	50	1.544	0	1.544	0						
4634	65	50	1.54	0	1.54	0						
4635	65	50	1.543	0	1.543	0						
4637	65	50	1.542	0	1.542	0						
4638	65	50	1.541	0	1.541	0						
4640	65	50	1.543	0	1.543	0						
4641	65	50	1.545	0	1.545	0						
4643	65	50	1.534	0	1.534	0						
4644	65	50	1.54	0	1.54	0						
4646	65	50	1.544	0	1.544	0						
4647	65	50	1.538	0	1.538	0						
4649	65	50	1.545	0	1.545	0						
4650	65	50	1.552	0	1.552	0						
4652	65	50	1.538	0	1.538	0						
4653	65	50	1.54	0	1.54	0						
4655	65	50	1.538	0	1.538	0						
4656	65	50	1.547	0	1.547	0						
4658	65	50	1.537	0	1.537	0						
4659	65	50	1.537	0	1.537	0						
4661	65	50	1.549	0	1.549	0						
4662	65	50	1.544	0	1.544	0						
4664	65	50	1.55	0	1.55	0						
4665	65	50	1.547	0	1.547	0						
4667	65	50	1.55	0	1.55	0						
4668	65	50	1.533	0	1.533	0						
4670	65	50	1.548	0	1.548	0						
4671	65	50	1.541	0	1.541	0						
4673	65	50	1.546	0	1.546	0						
4674	65	50	1.552	0	1.552	0						
4676	65	50	1.551	0	1.551	0						
4677	65	50	1.545	0	1.545	0						
4679	65	50	1.55	0	1.55	0						
4680	65	50	1.543	0	1.543	0						
4682	65	50	1.545	0	1.545	0						
4683	65	50	1.55	0	1.55	0						
4685	65	50	1.548	0	1.548	0						
4686	65	50	1.548	0	1.548	0						
4688	65	50	1.542	0	1.542	0						
4689	65	50	1.538	0	1.538	0						
4691	65	50	1.538	0	1.538	0						
4692	65	50	1.549	0	1.549	0						
4693	65	50	1.542	0	1.542	0						
4695	65	50	1.548	0	1.548	0						
4696	65	50	1.542	0	1.542	0						
4698	65	50	1.544	0	1.544	0						
4699	65	50	1.552	0	1.552	0						
4701	65	50	1.539	0	1.539	0						
4702	65	50	1.546	0	1.546	0						
4704	65	50	1.543	0	1.543	0						
4705	65	50	1.547	0	1.547	0						
4707	65	50	1.545	0	1.545	0						
4708	65	50	1.547	0	1.547	0						
4710	65	50	1.54	0	1.54	0						
4711	65	50	1.538	0	1.538	0						
4713	65	50	1.541	0	1.541	0						
4714	65	50	1.54	0	1.54	0						
4716	65	50	1.538	0	1.538	0						
4717	65	50	1.538	0	1.538	0						
4719	65	50	1.548	0	1.548	0						
4720	65	50	1.545	0	1.545	0						
4722	65	50	1.548	0	1.548	0						
4723	65	50	1.543	0	1.543	0						
4725	65	50	1.547	0	1.547	0						
4726	65	50	1.537	0	1.537	0						
4728	65	50	1.533	0	1.533	0						
4729	65	50	1.547	0	1.547	0						
4731	65	50	1.544	0	1.544	0						
4732	65	50	1.546	0	1.546	0						
4734	65	50	1.541	0	1.541	0						
4735	65	50	1.54	0	1.54	0						
4737	65	50	1.534	0	1.534	0						
4738	65	50	1.549	0	1.549	0						
4740	65	50	1.546	0	1.546	0						
4741	65	50	1.542	0	1.542	0						
4743	65	50	1.536	0	1.536	0						
4744	65	50	1.544	0	1.544	0						
4746	65	50	1.541	0	1.541	0						
4747	65	50	1.546	0	1.546	0						
4749	65	50	1.544	0	1.544	0						
4750	65	50	1.541	0	1.541	0						
4752	65	50	1.55	0	1.55	0						
4753	65	50	1.544	0	1.544	0						
4755	65	50	1.536	0	1.536	0						
4756	65	50	1.542	0	1.542	0						
4758	65	50	1.544	0	1.544	0						
4759	65	50	1.554	0	1.554	0						
4761	65	50	1.546	0	1.546	0						
4762	65	50	1.546	0	1.546	0						
4764	65	50	1.54	0	1.54	0						
4765	65	50	1.546	0	1.546	0						
4767	65	50	1.548	0	1.548	0						
4768	65	50	1.541	0	1.541	0						
4770	65	50	1.544	0	1.544	0						
4771	65	50	1.542	0	1.542	0						
4773	65	50	1.54	0	1.54	0						
4774	65	50	1.547	0	1.547	0						
4776	65	50	1.539	0	1.539	0						
4777	65	50	1.537	0	1.537	0						
4779	65	50	1.546	0	1.546	0						
4780	65	50	1.538	0	1.538	0						
4782	65	50	1.531	0	1.531	0						
4783	65	50	1.545	0	1.545	0						
4785	65	50	1.545	0	1.545	0						
4785	65	50	1.545	0	1.545	0						
4787	65	50	1.539	0	1.539	0						
4788	65	50	1.534	0	1.534	0						
4790	65	50	1.543	0	1.543	0						
4791	65	50	1.547	0	1.547	0						
4793	65	50	1.55	0	1.55	0						
4794	65	50	1.55	0	1.55	0						
4796	65	50	1.548	0	1.548	0						
4798	65	50	1.542	0	1.542	0						
4800	65	50	1.545	0	1.545	0						
4801	65	50	1.541	0	1.541	0						
4802	65	50	1.54	0	1.54	0						
4804	65	50	1.543	0	1.543	0						
4805	65	50	1.543	0	1.543	0						
4807	65	50	1.547	0	1.547	0						
4808	65	50	1.547	0	1.547	0						
4810	65	50	1.546	0	1.546	0						
4811	65	50	1.552	0	1.552	0						
4813	65	50	1.542	0	1.542	0						
4814	65	50	1.544	0	1.544	0						
4816	65	50	1.545	0	1.545	0						
4817	65	50	1.55	0	1.55	0						
4819	65	50	1.536	0	1.536	0						
4820	65	50	1.542	0	1.542	0						
4822	65	50	1.543	0	1.543	0						
4823	65	50	1.547	0	1.547	0						
4825	65	50	1.537	0	1.537	0						
4826	65	50	1.544	0	1.544	0						
4828	65	50	1.547	0	1.547	0						
4829	65	50	1.536	0	1.536	0						
4831	65	50	1.538	0	1.538	0						
4832	65	50	1.544	0	1.544	0						
4834	65	50	1.537	0	1.537	0						
4835	65	50	1.546	0	1.546	0						
4837	65	50	1.551	0	1.551	0						
4838	65	50	1.548	0	1.548	0						
4840	65	50	1.551	0	1.551	0						
4841	65	50	1.54	0	1.54	0						
4843	65	50	1.545	0	1.545	0						
4844	65	50	1.549	0	1.549	0						
4846	65	50	1.547	0	1.547	0						
4847	65	50	1.545	0	1.545	0						
4849	65	50	1.547	0	1.547	0						
4850	65	50	1.546	0	1.546	0						
4852	65	50	1.545	0	1.545	0						
4853	65	50	1.545	0	1.545	0						
4855	65	50	1.54	0	1.54	0						
4856	65	50	1.547	0	1.547	0						
4858	65	50	1.55	0	1.55	0						
4859	65	50	1.547	0	1.547	0						
4861	65	50	1.543	0	1.543	0						
4862	65	50	1.54	0	1.54	0						
4864	65	50	1.539	0	1.539	0						
4865	65	50	1.541	0	1.541	0						
4867	65	50	1.541	0	1.541	0						
4868	65	50	1.54	0	1.54	0						
4870	65	50	1.542	0	1.542	0						
4871	65	50	1.543	0	1.543	0						
4873	65	50	1.548	0	1.548	0						
4874	65	50	1.537	0	1.537	0						
4876	65	50	1.542	0	1.542	0						
4877	65	50	1.543	0	1.543	0						
4879	65	50	1.544	0	1.544	0						
4880	65	50	1.54	0	1.54	0						
4882	65	50	1.546	0	1.546	0						
4883	65	50	1.545	0	1.545	0						
4885	65	50	1.543	0	1.543	0						
4886	65	50	1.543	0	1.543	0						
4888	65	50	1.537	0	1.537	0						
4889	65	50	1.542	0	1.542	0						
4891	65	50	1.546	0	1.546	0						
4892	65	50	1.543	0	1.543	0						
4894	65	50	1.54	0	1.54	0						
4895	65	50	1.545	0	1.545	0						
4897	65	50	1.549	0	1.549	0						
4898	65	50	1.54	0	1.54	0						
4900	65	50	1.549	0	1.549	0						
4901	65	50	1.543	0	1.543	0						
4903	65	50	1.541	0	1.541	0						
4904	65	50	1.549	0	1.549	0						
4906	65	50	1.532	0	1.532	0						
4907	65	50	1.544	0	1.544	0						
4908	65	50	1.547	0	1.547	0						
4910	65	50	1.542	0	1.542	0						
4912	65	50	1.541	0	1.541	0						
4913	65	50	1.536	0	1.536	0						
4915	65	50	1.544	0	1.544	0						
4916	65	50	1.54	0	1.54	0						
4917	65	50	1.545	0	1.545	0						
4919	65	50	1.543	0	1.543	0						
4920	65	50	1.545	0	1.545	0						
4922	65	50	1.543	0	1.543	0						
4923	65	50	1.542	0	1.542	0						
4925	65	50	1.55	0	1.55	0						
4926	65	50	1.551	0	1.551	0						
4928	65	50	1.538	0	1.538	0						
4929	65	50	1.537	0	1.537	0						
4931	65	50	1.542	0	1.542	0						
4932	65	50	1.54	0	1.54	0						
4934	65	50	1.543	0	1.543	0						
4935	65	50	1.541	0	1.541	0						
4937	65	50	1.53	0	1.53	0						
4938	65	50	1.539	0	1.539	0						
4940	65	50	1.545	0	1.545	0						
4941	65	50	1.55	0	1.55	0						
4943	65	50	1.541	0	1.541	0						
4944	65	50	1.542	0	1.542	0						
4946	65	50	1.542	0	1.542	0						
4947	65	50	1.542	0	1.542	0						
4949	65	50	1.539	0	1.539	0						
4950	65	50	1.537	0	1.537	0						
4952	65	50	1.542	0	1.542	0						
4953	65	50	1.539	0	1.539	0						
4955	65	50	1.543	0	1.543	0						
4956	65	50	1.546	0	1.546	0						
4958	65	50	1.533	0	1.533	0						
4959	65	50	1.544	0	1.544	0						
4961	65	50	1.534	0	1.534	0						
4962	65	50	1.547	0	1.547	0						
4964	65	50	1.547	0	1.547	0						
4965	65	50	1.548	0	1.548	0						
4967	65	50	1.538	0	1.538	0						
4968	65	50	1.542	0	1.542	0						
4970	65	50	1.548	0	1.548	0						
4971	65	50	1.541	0	1.541	0						
4973	65	50	1.557	0	1.557	0						
4974	65	50	1.55	0	1.55	0						
4976	65	50	1.551	0	1.551	0						
4977	65	50	1.539	0	1.539	0						
4979	65	50	1.549	0	1.549	0						
4980	65	50	1.54	0	1.54	0						
4982	65	50	1.537	0	1.537	0						
4983	65	50	1.546	0	1.546	0						
4985	65	50	1.54	0	1.54	0						
4986	65	50	1.541	0	1.541	0						
4988	65	50	1.536	0	1.536	0						
4989	65	50	1.544	0	1.544	0						
4991	65	50	1.544	0	1.544	0						
4992	65	50	1.542	0	1.542	0						
4994	65	50	1.538	0	1.538	0						
4995	65	50	1.546	0	1.546	0						
4997	65	50	1.549	0	1.549	0						
4998	65	50	1.545	0	1.545	0						
5000	65	50	1.537	0	1.537	0						
5001	65	50	1.537	0	1.537	0						
5003	65	50	1.543	0	1.543	0						
5004	65	50	1.545	0	1.545	0						
5006	65	50	1.546	0	1.546	0						
5007	65	50	1.544	0	1.544	0						
5009	65	50	1.546	0	1.546	0						
5010	65	50	1.545	0	1.545	0						
5012	65	50	1.54	0	1.54	0						
5013	65	50	1.545	0	1.545	0						
5015	65	50	1.539	0	1.539	0						
5016	65	50	1.542	0	1.542	0						
5018	65	50	1.544	0	1.544	0						
5019	65	50	1.553	0	1.553	0						
5021	65	50	1.547	0	1.547	0						
5022	65	50	1.552	0	1.552	0						
5024	65	50	1.554	0	1.554	0						
5025	65	50	1.547	0	1.547	0						
5027	65	50	1.544	0	1.544	0						
5028	65	50	1.549	0	1.549	0						
5030	65	50	1.539	0	1.539	0						
5031	65	50	1.551	0	1.551	0						
5032	65	50	1.539	0	1.539	0						
5034	65	50	1.545	0	1.545	0						
5035	65	50	1.543	0	1.543	0						
5037	65	50	1.536	0	1.536	0						
5038	65	50	1.542	0	1.542	0						
5040	65	50	1.543	0	1.543	0						
5041	65	50	1.542	0	1.542	0						
5043	65	50	1.546	0	1.546	0						
5044	65	50	1.542	0	1.542	0						
5046	65	50	1.539	0	1.539	0						
5047	65	50	1.539	0	1.539	0						
5049	65	50	1.545	0	1.545	0						
5050	65	50	1.541	0	1.541	0						
5052	65	50	1.542	0	1.542	0						
5053	65	50	1.544	0	1.544	0						
5055	65	50	1.533	0	1.533	0						
5056	65	50	1.544	0	1.544	0						
5058	65	50	1.541	0	1.541	0						
5059	65	50	1.539	0	1.539	0						
5061	65	50	1.532	0	1.532	0						
5062	65	50	1.547	0	1.547	0						
5064	65	50	1.545	0	1.545	0						
5065	65	50	1.541	0	1.541	0						
5067	65	50	1.536	0	1.536	0						
5068	65	50	1.546	0	1.546	0						
5070	65	50	1.543	0	1.543	0						
5071	65	50	1.543	0	1.543	0						
5073	65	50	1.539	0	1.539	0						
5074	65	50	1.533	0	1.533	0						
5076	65	50	1.544	0	1.544	0						
5077	65	50	1.543	0	1.543	0						
5079	65	50	1.531	0	1.531	0						
5080	65	50	1.534	0	1.534	0						
5082	65	50	1.543	0	1.543	0						
5083	65	50	1.542	0	1.542	0						
5085	65	50	1.533	0	1.533	0						
5086	65	50	1.546	0	1.546	0						
5088	65	50	1.545	0	1.545	0						
